distmean,diststd
80.20404150624523,25.308184820201088
471.9602587814554,123.60276807164409
370.2345614688165,100.62413025520449
391.7135048916752,138.93666963897542
103.26886697308164,20.103299807905483
407.5519567602016,114.6397744756095
502.8936173891158,201.18809319415277
138.7342895041925,33.72436901590698
542.9246473487367,159.64284150103555
403.8795083034188,134.55453314776906
323.35816342083154,93.77940563476982
770.6369176455294,219.35958252333342
638.1367382115518,175.7168829388483
413.2506749605766,115.16870528569709
306.1587884449104,90.10682632665774
298.58426536384593,103.33114936874289
564.5109287510508,163.84460708706902
405.5686331436034,98.560401373179
310.3010092345568,80.96063666950018
358.0055236048444,102.34564652527749
600.3695437061117,197.29784206792192
457.39036132643525,162.67748430414449
339.67680915435756,91.68335300390315
239.6948334148313,60.62581959216208
94.99159324952257,19.31939187753453
458.6555983824206,152.08866422205676
478.93931241444346,150.84812992771745
243.10856677700212,69.8668062286896
304.5009649204521,104.97230360445691
693.6646879202965,201.47374787956772
280.759478162297,83.915493729326
397.12200645857297,119.7595771518753
334.77661993843407,84.45064945603816
86.69340944105517,26.853128560431074
304.5575840355092,70.21166934018385
397.0685920176401,109.08126045281492
733.800189227557,227.00650920063677
234.38447589526237,69.51771416466043
266.7017092788996,77.41211841955203
431.04575671724353,111.99868028431702
191.27985734772665,52.78051269154961
202.65126050970406,42.2608558944546
389.36332857770753,114.58825275314102
515.2139866786972,171.66601961107963
149.21262707832003,43.06919149690441
556.9742152808544,153.1816042341029
278.08782562344413,63.30747083190276
687.9092413994069,217.6751050281939
814.8481343126709,233.04280969885482
185.82809790288695,50.332004572192005
119.72995379382627,26.061169683142378
481.18844464376207,155.17448393316357
294.8607318186333,87.67032656755325
231.0436438762595,60.96884355836922
430.3068297090084,147.17955291100157
283.6525355600117,97.89943183025302
195.11994636929404,43.45791081786388
427.36347849781436,122.51765459420078
600.7862092052371,204.17484718254147
501.09012080435457,157.4350550674773
466.1886735530669,126.4388120953956
494.5601022136449,162.3433935797848
367.4712445480816,125.84468145449613
233.35629969697075,46.75820833920751
418.71057016654476,113.42871037385801
107.20456537673306,30.942674697170435
465.22582721850307,175.04284741454617
138.50535414673794,43.59224429984931
631.8668595815268,190.25014590289027
