simulation_id,mjd_time,gps_time,longitude,latitude,ra,dec,inclination,distance,mass1,mass2,spin1z,spin2z,redshift,mass1_detector,mass2_detector,mass1_source,mass2_source,radius2,compactness2,mej_tot,mej_dyn,mej_wind,phi,costheta,distmean,diststd
4192,63533.2836,1666594120.53,5.4794066,-0.62475014,313.946872,-35.795546,2.0157259,809.04743,13.058711,2.190527,-0.068045422,-0.14639916,0.1633435,13.058711,2.190527,11.2251553,1.8829581,-103840031202352.0,-0.0,2.473182,0.0,0.671344,60.842953,0.430394,961.998378,262.010039
4193,63317.1195,1647917538.79,4.5316294,1.0139549,259.643239,58.095336,2.9095773,714.91538,18.886242,1.9618642,-0.39128432,-0.37749785,0.1458915,18.886242,1.9618642,16.4817012,1.7120854,11.16462,0.25949,0.0,0.0,0.0,40.053652,0.973205,1013.674975,338.85793
4194,62645.7719,1589913108.53,5.8999202,-0.22081684,338.040527,-12.651873,0.3854192,327.41851,3.9323306,2.024235,-0.59571576,-0.005167868,0.0702122,3.9323306,2.024235,3.6743467,1.8914333,10.869121,0.27502,0.0,0.0,0.0,35.399124,0.926641,343.019413,104.302605
4195,62065.4252,1539771156.67,4.2243874,-0.16290469,242.039569,-9.333751,0.16455711,389.26597,14.092911,1.3721974,-0.89449054,0.44962141,0.0827603,14.092911,1.3721974,13.0157252,1.2673141,11.936855,0.16976,0.0,0.0,0.0,69.928943,0.986491,331.198115,66.802377
4196,63745.6939,1684946373.18,2.5877466,0.55477896,148.266959,31.786493,0.92920317,711.49846,19.578903,1.949698,-0.11286244,0.2426009,0.1452519,19.578903,1.949698,17.095717,1.7024184,11.205671,0.25694,0.0,0.0,0.0,38.564773,0.598473,990.769157,420.706933
4197,61503.7192,1491239760.48,1.2903513,1.0612309,73.931684,60.804052,1.7577418,431.29456,19.455318,1.6252087,0.76676977,0.29882395,0.0911766,19.455318,1.6252087,17.8296697,1.4894094,11.767645,0.20395,0.0,0.0,0.0,22.49929,0.185858,728.347357,224.737998
4198,62355.746,1564854874.12,0.12447014,-0.41868538,7.131614,-23.988905,0.72660128,765.22212,8.7316685,1.1688066,-0.28168792,0.13668978,0.1552582,8.7316685,1.1688066,7.5581967,1.0117276,12.005465,0.14377,0.0,0.0,0.0,69.085662,0.747437,679.170487,241.546581
4199,61438.0416,1485565213.73,4.6297414,-1.0202967,265.264642,-58.458695,1.650865,276.6982,13.28954,1.8851014,0.13928004,-0.38894776,0.0597689,13.28954,1.8851014,12.5400364,1.7787854,11.382486,0.24457,0.0,0.0,0.0,21.634936,0.079983,444.432505,101.304539
4200,64195.055,1723771173.84,2.4096108,-0.303754,138.060529,-17.403822,0.42567861,180.33414,8.9316616,1.3028302,-0.84135175,-0.047603931,0.0395195,8.9316616,1.3028302,8.5921061,1.2533004,11.964596,0.1608,0.0,0.0,0.0,45.228847,0.910759,173.858631,30.566322
4201,64333.2672,1735712701.79,0.94229112,0.68309072,53.989304,39.138215,0.24955371,184.86511,9.0799952,1.9059612,0.72442633,-0.3490248,0.0404842,9.0799952,1.9059612,8.7267018,1.8318022,11.332089,0.24837,0.0,0.0,0.0,60.682648,0.969023,162.985652,38.252471
4202,61106.588,1456927621.65,4.2320442,-0.37730175,242.478271,-21.617798,2.0499749,624.73989,20.137249,1.4406821,-0.97940868,-0.37387121,0.1288608,20.137249,1.4406821,17.8385574,1.2762265,11.902732,0.17874,0.0,0.0,0.0,56.671795,0.46105,698.454202,230.250639
4203,62210.9874,1552347729.09,4.5558115,-0.65405265,261.028771,-37.474456,2.1749178,416.13561,11.951224,2.1528974,-0.18371636,-0.24287386,0.088151,11.951224,2.1528974,10.9830562,1.9784913,-37224736400992.0,-0.0,2.37686,0.0,0.648987,48.850622,0.568039,527.795498,132.376457
4204,61891.2231,1524720095.22,5.1462048,0.16994705,294.855816,9.737249,1.2161187,470.38089,10.72449,1.9253484,0.89236301,-0.01603606,0.0989268,10.72449,1.9253484,9.7590579,1.7520261,11.279733,0.25206,0.000613,0.0,0.000167,32.738468,0.347288,1198.555961,420.422864
4205,62759.2384,1599716619.58,2.6007974,0.0016754362,149.014714,0.095995,2.7936538,580.75527,17.835392,1.3828036,0.53387338,0.1580427,0.1204356,17.835392,1.3828036,15.9182657,1.234166,11.931422,0.17115,0.0,0.0,0.0,71.946968,0.940077,496.105521,135.100647
4206,62941.0757,1615427362.61,5.576923,-0.90128599,319.534151,-51.639883,1.4731979,541.30689,14.062947,1.4199859,-0.73684973,0.13365665,0.11281,14.062947,1.4199859,12.63733,1.2760363,11.913479,0.17601,0.0,0.0,0.0,50.184027,0.097444,1125.784686,320.605061
4207,63296.1718,1646107663.25,3.1723855,0.73331705,181.7643,42.015972,2.2847227,539.3249,8.3870916,1.9774009,-0.58665591,0.37668455,0.1124251,8.3870916,1.9774009,7.5394665,1.7775587,11.105874,0.26293,0.0,0.0,0.0,31.131526,0.654806,582.592155,173.327722
4208,62245.193,1555303089.24,1.5039983,-1.3813325,86.172755,-79.144522,2.6417216,200.13885,16.894918,1.0842876,-0.95397264,-0.361175,0.0437268,16.894918,1.0842876,16.1871077,1.0388615,12.024454,0.13316,0.0,0.0,0.0,26.692085,0.877644,196.112318,38.487162
4209,62670.7304,1592069524.39,3.390764,-0.26959163,194.276467,-15.446463,2.5340112,759.81896,19.123623,2.283303,0.63359797,-0.094962932,0.1542566,19.123623,2.283303,16.5679131,1.9781589,-522935591237760.0,-0.0,2.893226,0.0,0.779971,63.90907,0.821031,725.367143,159.097683
4210,62715.8099,1595964397.31,1.1015844,0.16133118,63.116137,9.243596,0.68631909,278.06959,17.046364,1.3390731,0.7154333,0.097542979,0.0600531,17.046364,1.3390731,16.0806699,1.2632132,11.951013,0.16546,0.0,0.0,0.0,59.252004,0.773584,283.446769,62.701394
4211,63143.0018,1632873773.25,3.4354432,-0.74886172,196.836396,-42.906616,0.95043803,700.89327,15.690536,1.7261643,0.18442717,-0.078343838,0.143264,15.690536,1.7261643,13.7243335,1.5098563,11.655124,0.21871,0.0,0.0,0.0,15.288861,0.581327,815.721299,262.323533
4212,64034.461,1709895845.08,1.7048134,1.0645987,97.678613,60.997012,0.94818938,243.59693,14.056741,1.7848166,0.35447046,-0.17028758,0.0528752,14.056741,1.7848166,13.3508136,1.6951834,11.572588,0.22775,0.0,0.0,0.0,33.780433,0.583155,324.207472,63.507265
4213,62861.7902,1608577088.91,3.4975935,0.57149958,200.397346,32.744514,2.0231173,426.27192,9.8655434,1.510262,0.56237692,0.015151769,0.0901754,9.8655434,1.510262,9.0495013,1.3853386,11.859611,0.18805,0.0,0.0,0.0,30.357361,0.437054,856.196793,307.694997
4214,64452.9055,1746049454.08,0.86780078,-0.82488265,49.721322,-47.262294,1.3381895,121.43649,10.807159,1.1399174,-0.056826416,-0.29047778,0.0268593,10.807159,1.1399174,10.5244788,1.1101009,12.012475,0.14013,0.0,0.0,0.0,42.853978,0.230515,318.101473,104.560438
4215,64273.0257,1730507837.25,3.2363444,0.18426183,185.428875,10.557425,2.365444,847.34356,13.89826,1.8165241,0.11645462,0.13514024,0.1703538,13.89826,1.8165241,11.8752637,1.5521153,11.519977,0.23286,0.0,0.0,0.0,22.770938,0.713617,953.820906,294.327864
4216,62029.8387,1536696485.65,4.0712617,1.0219108,233.266113,58.551176,2.5795421,672.30038,17.099041,1.2613479,-0.18007998,0.4943741,0.1378827,17.099041,1.2613479,15.0270676,1.1085043,11.978956,0.1555,0.0,0.0,0.0,19.535845,0.846164,718.609446,277.169082
4217,61131.1147,1459046724.68,6.2656009,-1.3446639,358.992488,-77.043566,2.5955915,779.46267,17.285732,1.8214049,0.14185014,0.48342603,0.1578929,17.285732,1.8214049,14.9286107,1.573034,11.512212,0.23364,0.0,0.0,0.0,36.740771,0.854608,732.298475,194.884742
4218,64010.7985,1707851412.55,4.2498668,0.30374442,243.499431,17.403273,0.64298252,158.68746,13.381027,1.3766583,-0.37398425,0.18113473,0.0348926,13.381027,1.3766583,12.9298701,1.3302427,11.934882,0.17034,0.0,0.0,0.0,37.502081,0.800311,167.069442,52.191723
4219,62193.6658,1550851142.31,5.082712,0.90079204,291.217946,51.611582,0.60201925,892.72194,20.392466,2.1660862,-0.43586156,0.25479493,0.1785965,20.392466,2.1660862,17.3023298,1.8378522,-55571435834168.0,-0.0,2.864395,0.0,0.772081,40.747098,0.824194,882.059208,320.254837
4220,63232.7554,1640628484.12,3.6540378,0.64225723,209.360944,36.798629,2.18686,388.8825,15.75359,1.6977347,-0.098592363,-0.16291034,0.0826831,15.75359,1.6977347,14.5505082,1.5680808,11.690377,0.21446,0.0,0.0,0.0,35.383006,0.577827,439.547428,107.616258
4221,64004.5461,1707311205.27,3.7359818,-1.1073777,214.055989,-63.448069,0.44801424,257.04839,8.1000338,1.9486048,0.31113124,0.32599476,0.0556842,8.1000338,1.9486048,7.6727809,1.8458216,11.209314,0.25671,0.0,0.0,0.0,16.935788,0.901309,235.815561,56.674934
4222,63297.1913,1646195748.64,0.30108158,1.1556947,17.250704,66.216429,1.1926605,398.93514,12.122679,2.058506,-0.36264053,0.18013278,0.0847044,12.122679,2.058506,11.1760213,1.8977577,10.46901,0.29037,0.0,0.0,0.0,21.505447,0.369189,719.451083,216.747851
4223,62818.1237,1604804303.18,2.6864575,0.042339465,153.922677,2.425873,2.4863931,507.11671,8.2430849,1.9334348,-0.63264537,0.49193236,0.1061459,8.2430849,1.9334348,7.4520777,1.7479022,11.256694,0.25364,0.0,0.0,0.0,36.890148,0.792926,543.528017,129.636426
4224,61856.1135,1521686627.35,0.71517803,0.5915961,40.976683,33.89596,0.55928828,306.84473,2.9168656,1.1312742,-0.89611357,0.262586,0.0659931,2.9168656,1.1312742,2.7362894,1.0612397,12.014456,0.13905,0.0,0.0,0.0,71.436402,0.847633,323.492706,104.349598
4225,63316.9063,1647899119.45,1.9426915,-0.75081142,111.308024,-43.018326,0.66079686,739.05039,12.342979,1.3740014,0.048485357,0.16135554,0.1503969,12.342979,1.3740014,10.7293224,1.1943716,11.936118,0.16999,0.0,0.0,0.0,38.188451,0.789503,669.185953,220.226443
4226,61690.2808,1507358676.2,1.3167083,0.41303853,75.441828,23.665365,0.87490484,655.87754,15.8978,1.8053445,0.73196757,-0.37213448,0.1347776,15.8978,1.8053445,14.0096175,1.5909236,11.539253,0.23104,0.0,0.0,0.0,25.900013,0.64107,965.413403,363.298264
4227,64346.0065,1736813377.57,2.5921564,-0.22176024,148.519622,-12.705926,2.4148272,912.47317,17.375353,1.8555973,0.21113755,0.3342658,0.1821631,17.375353,1.8555973,14.697932,1.5696627,11.446538,0.23939,0.0,0.0,0.0,22.019668,0.747328,978.362773,273.806468
4228,61493.2465,1490334911.97,1.1677275,0.051777082,66.905857,2.966608,1.0144964,301.53516,14.080535,1.9759334,-0.4967272,0.09021616,0.0649005,14.080535,1.9759334,13.2223948,1.8555099,11.11221,0.26259,0.0,0.0,0.0,22.805602,0.528048,607.959009,200.567533
4229,61822.2424,1518760164.75,3.410014,-0.45705249,195.37941,-26.187179,0.59222189,774.87511,10.342765,1.6839578,0.46738726,-0.39269716,0.1570449,10.342765,1.6839578,8.9389487,1.4553954,11.706494,0.21242,0.0,0.0,0.0,24.297917,0.829702,844.373943,296.4104
4230,62638.3247,1589269670.82,5.8353289,-0.83710802,334.339718,-47.962757,2.3395021,857.51056,13.749427,1.7210997,-0.42681831,-0.36319774,0.1722065,13.749427,1.7210997,11.7295258,1.4682563,11.671129,0.21777,0.0,0.0,0.0,38.54111,0.695206,990.433735,331.500706
4231,62809.9902,1604101570.75,3.0288569,-0.27524735,173.540717,-15.770511,0.78580853,293.94185,14.664413,2.0623567,-0.4314287,-0.48287678,0.0633353,14.664413,2.0623567,13.7909588,1.9395169,-256306736.681458,-0.0,2.467819,0.0,0.666011,27.899787,0.706817,497.587741,152.590335
4232,62635.5422,1589029260.67,3.8023086,-0.40332415,217.856235,-23.108772,1.6289749,586.09247,16.802849,1.1276193,0.90501708,-0.25439113,0.1214623,16.802849,1.1276193,14.9829823,1.0054902,12.015043,0.13859,0.115866,0.054622,0.016507,68.99006,0.058146,838.319761,242.59004
4233,64042.4484,1710585960.15,6.0328948,0.72237354,345.65941,41.388955,1.432782,380.25133,19.100042,1.838635,0.47542658,0.23037189,0.0809437,19.100042,1.838635,17.6697848,1.7009536,11.479668,0.23652,0.0,0.0,0.0,39.580018,0.137577,664.83886,191.981455
4234,61614.0963,1500776336.04,2.3726505,-0.11697468,135.94286,-6.702155,0.24222994,676.61023,6.0045643,1.8792008,-0.02229522,-0.20193273,0.1386959,6.0045643,1.8792008,5.273194,1.6503096,11.395997,0.24351,0.0,0.0,0.0,15.254503,0.970805,597.600051,200.357188
4235,63615.1807,1673670033.12,2.3170611,-0.12671354,132.757822,-7.260151,3.0982574,579.82237,13.670723,1.6760403,-0.96502358,0.037896536,0.1202561,13.670723,1.6760403,12.2032127,1.4961225,11.714968,0.21127,0.0,0.0,0.0,71.960178,0.999061,623.891097,177.018993
4236,63471.1577,1661226442.75,6.2222391,-0.79997651,356.50804,-45.835278,1.0796574,425.50811,19.493942,1.9741209,-0.62597686,-0.28934252,0.090023,19.493942,1.9741209,17.8839731,1.8110819,11.118891,0.26219,0.0,0.0,0.0,40.376855,0.47163,648.468045,178.038742
4237,62913.5836,1613052042.98,5.331784,0.57195122,305.48872,32.770391,2.1904852,541.10835,15.708353,2.2082579,-0.64776498,-0.28401142,0.1127714,15.708353,2.2082579,14.1164236,1.9844667,-152418480093888.0,-0.0,2.642777,0.0,0.713225,17.628981,0.580782,706.685161,218.950194
4238,64171.4608,1721732634.85,3.553321,0.037328948,203.590297,2.138791,2.9912414,872.61464,11.232979,2.0699856,0.012716799,0.17851229,0.1749526,11.232979,2.0699856,9.5603679,1.761761,-39133367527.00781,-0.0,2.269396,0.0,0.621241,32.842798,0.988719,635.056458,163.232969
4239,64440.3235,1744962365.2,0.24373127,-0.93970658,13.964773,-53.841221,0.25985172,418.4564,9.8932257,1.3565208,0.89679635,0.08102002,0.088615,9.8932257,1.3565208,9.0879016,1.2460979,11.943762,0.16772,0.191487,0.050749,0.037971,46.13695,0.966428,518.509982,181.383442
4240,62692.6121,1593960103.75,3.9301453,-0.70418183,225.180739,-40.346647,0.015340358,706.30821,9.4092741,1.9478122,-0.65440625,0.028389959,0.1442795,9.4092741,1.9478122,8.2228806,1.7022171,11.211935,0.25655,0.0,0.0,0.0,49.412937,0.999882,591.414079,158.396986
4241,62160.2246,1547961826.97,2.5715274,0.94218065,147.337667,53.982975,2.3852982,727.02577,12.301685,1.901655,0.70535737,0.3007904,0.1481549,12.301685,1.901655,10.7143076,1.6562704,11.342324,0.24759,0.0,0.0,0.0,70.196814,0.727384,704.578301,190.368405
4242,62250.2445,1555739544.79,1.6832985,-0.9553844,96.4459,-54.739494,0.8355814,206.28282,6.1779203,1.0942404,-0.76260585,-0.087476537,0.0450271,6.1779203,1.0942404,5.9117322,1.0470929,12.022114,0.13441,0.0,0.0,0.0,16.367884,0.670747,247.109422,40.808306
4243,63993.6042,1706365823.39,2.8103307,-0.88787344,161.020088,-50.871401,2.0406189,678.69746,8.8391552,1.7999696,0.345745,-0.36958933,0.1390894,8.8391552,1.7999696,7.7598431,1.5801829,11.548464,0.23017,0.0,0.0,0.0,46.852072,0.452728,1083.076333,323.890278
4244,61454.1957,1486960926.85,5.314042,0.69339163,304.472179,39.728414,0.040117726,877.17242,7.0236807,2.3009799,-0.072957873,0.14222535,0.1757797,7.0236807,2.3009799,5.9736364,1.9569821,-657604538397184.0,-0.0,2.166631,0.0,0.755398,65.692899,0.999195,704.173911,167.582882
4245,63562.4776,1669116480.25,3.8621898,0.25406383,221.287175,14.556785,0.78953344,922.61188,18.02268,2.3025084,0.025835818,0.064663723,0.183989,18.02268,2.3025084,15.2219992,1.9447042,-670229017084800.0,-0.0,2.848281,0.0,0.768042,57.860117,0.704177,1012.313162,303.317249
4246,62384.5813,1567346240.05,1.7474746,1.0268643,100.122919,58.834991,1.5949027,252.41471,13.383477,1.5079029,0.3433018,0.39821047,0.0547178,13.383477,1.5079029,12.6891545,1.4296743,11.861939,0.18772,0.0,0.0,0.0,29.710309,0.024104,407.439462,112.062683
4247,62782.7566,1601748591.51,5.9857092,0.73852656,342.955875,42.314455,2.6349119,866.6447,16.022663,2.1784043,-0.14720304,0.28898451,0.1738681,16.022663,2.1784043,13.6494575,1.8557488,-77401461587360.0,-0.0,2.637056,0.0,0.711405,49.380895,0.87436,756.382189,278.951278
4248,61670.4264,1505643262.77,5.6007425,0.51746061,320.898907,29.648309,2.5649037,837.73121,9.3681316,2.3207002,-0.39284825,0.48106834,0.1685989,9.3681316,2.3207002,8.0165499,1.9858825,-833091582186752.0,-0.0,2.338022,0.0,0.697315,64.281163,0.838273,1191.559615,444.786538
4249,61712.9879,1509320574.67,4.2660676,0.029475448,244.427669,1.688819,1.9409498,590.964,3.9071746,2.076618,-0.62733978,0.17259669,0.1223983,3.9071746,2.076618,3.4810947,1.8501615,-194550809640.24997,-0.0,1.796266,0.0,0.733456,23.063716,0.361759,930.653111,311.304919
4250,62170.6079,1548858937.11,0.12329144,-0.75691854,7.064079,-43.368238,2.3346577,372.10581,9.7725668,1.780882,-0.0019909344,0.41694656,0.0792986,9.7725668,1.780882,9.0545534,1.6500364,11.578478,0.22714,0.0,0.0,0.0,42.87151,0.691715,388.364502,77.988391
4251,61269.2619,1470982648.26,3.9236511,-0.48258545,224.808648,-27.65011,0.81534051,381.56953,9.0393229,1.6679907,-0.84687948,-0.36350557,0.0812096,9.0393229,1.6679907,8.36038,1.542708,11.724577,0.21009,0.0,0.0,0.0,21.086826,0.685621,423.006446,97.846895
4252,61463.9253,1487801560.01,2.4345335,-0.71983798,139.488495,-41.243678,2.4075927,599.18579,2.6646678,1.1811062,-0.29920837,-0.25562498,0.1239757,2.6646678,1.1811062,2.3707521,1.0508289,12.00176,0.14533,0.014437,0.004192,0.004032,39.508056,0.742501,670.11793,198.714885
4253,61513.062,1492046973.1,0.48740478,0.39050709,27.926237,22.374408,0.90284924,574.51215,5.3842764,1.751706,-0.10735022,0.083738089,0.1192332,5.3842764,1.751706,4.8106832,1.5650947,11.621154,0.22259,0.0,0.0,0.0,62.766963,0.619376,725.934143,221.729034
4254,61473.1842,1488601534.63,4.0666885,-0.11846866,233.004088,-6.787754,2.7400699,498.46423,18.429729,1.3661274,-0.41049066,0.30434784,0.1044511,18.429729,1.3661274,16.686777,1.2369288,11.939169,0.16897,0.0,0.0,0.0,27.750618,0.920467,414.51158,115.472567
4255,63773.625,1687359620.4,1.0637755,1.325833,60.949846,75.964635,3.0317727,625.13409,6.691628,1.5411873,0.81502444,0.060563002,0.128936,6.691628,1.5411873,5.9273759,1.365168,11.837399,0.19226,0.127188,0.009067,0.034131,15.942453,0.993976,483.969563,169.192657
4256,62657.0998,1590891840.65,1.7479947,-0.39658907,100.152719,-22.72288,2.7520303,253.44108,17.116919,1.3419477,-0.81744516,-0.15817986,0.054932,17.116919,1.3419477,16.2256141,1.2720704,11.950307,0.16583,0.0,0.0,0.0,71.983054,0.925075,225.965503,69.200729
4257,62627.4822,1588332878.34,3.7411392,-0.075302539,214.351487,-4.314518,1.6001134,299.02549,12.798656,2.1141052,0.95533198,-0.31674641,0.0643835,12.798656,2.1141052,12.0244776,1.986225,-7251749989065.0,-0.0,2.398678,0.0,0.650531,68.300699,0.029313,602.070281,186.525752
4258,63093.6667,1628611220.87,3.0422904,1.192985,174.3104,68.353006,2.7750892,725.87208,10.025805,2.1947944,0.85698384,0.29168627,0.1479395,10.025805,2.1947944,8.7337396,1.9119425,-114411589047264.0,-0.0,2.287172,0.0,0.64921,45.740965,0.933586,566.580829,139.799165
4259,62212.5439,1552482214.63,0.23757137,0.013966647,13.611837,0.80023,0.90559904,617.11855,13.4266,1.9791306,0.22622354,-0.12006637,0.1274067,13.4266,1.9791306,11.9092782,1.7554717,11.099214,0.26332,0.0,0.0,0.0,48.552452,0.617214,1042.219186,371.846433
4260,62579.0349,1584147037.36,4.1920421,-0.37445813,240.18632,-21.45487,0.12050804,88.806041,14.626379,1.6222305,0.10498425,-0.33541799,0.0197458,14.626379,1.6222305,14.3431612,1.5908185,11.769855,0.20354,0.0,0.0,0.0,61.415538,0.992748,83.807522,14.580347
4261,63692.9291,1680387496.31,3.3515082,0.66630169,192.027275,38.176275,0.61686666,667.85827,4.9409223,1.6990733,-0.87169546,0.4859423,0.1370439,4.9409223,1.6990733,4.3454103,1.49429,11.688645,0.21466,0.0,0.0,0.0,65.426701,0.815695,668.982352,219.079583
4262,63525.4371,1665916180.87,1.5073604,1.3629623,86.365389,78.091987,2.4941708,473.60778,7.8309083,1.6074599,-0.34468839,0.100579,0.0995634,7.8309083,1.6074599,7.1218343,1.4619074,11.783802,0.20144,0.0,0.0,0.0,25.359349,0.797641,476.911152,150.506254
4263,64031.1034,1709605755.73,2.5616941,0.78960624,146.77426,45.241105,1.8348714,202.95846,6.1906209,1.6463699,-0.13791364,-0.088076398,0.0443238,6.1906209,1.6463699,5.9278749,1.5764937,11.746424,0.20698,0.0,0.0,0.0,68.874964,0.261017,280.062419,67.800427
4264,61927.6263,1527865331.24,3.1268799,-0.96834782,179.157021,-55.482243,2.2002752,363.61486,18.975506,1.4752394,-0.17172554,0.16171859,0.0775801,18.975506,1.4752394,17.6093689,1.3690299,11.882995,0.18333,0.0,0.0,0.0,60.145074,0.588724,499.552435,172.24703
4265,63630.3171,1674977813.65,2.9138794,-1.2829539,166.952992,-73.507844,0.43348768,583.66334,15.734714,1.8498607,-0.93769079,0.45489216,0.1209951,15.734714,1.8498607,14.0363801,1.6501951,11.457646,0.23842,0.0,0.0,0.0,41.952707,0.907506,490.450165,122.214351
4266,61182.3787,1463475937.08,3.5036993,-0.6912073,200.747183,-39.603261,2.1840681,259.10535,20.70009,1.1413329,-0.57071823,0.054384183,0.0561129,20.70009,1.1413329,19.6002633,1.0806922,12.012069,0.14031,0.0,0.0,0.0,62.274898,0.575546,365.633143,99.603144
4267,61447.9853,1486424344.94,5.2807303,0.5080617,302.563559,29.109791,2.6817405,656.08398,16.241402,1.3279943,0.83730787,0.26618099,0.1348167,16.241402,1.3279943,14.3119167,1.170228,11.955302,0.16403,0.003979,0.0,0.001072,32.79799,0.896118,598.007692,133.217815
4268,62438.1997,1571978873.93,5.4103967,0.35216099,309.992896,20.177338,2.6005171,908.00386,19.620411,2.0687556,0.45269626,0.30019748,0.1813572,19.620411,2.0687556,16.6083649,1.7511686,-25675073863.015625,-0.0,2.743196,0.0,0.73941,36.500976,0.857155,751.096507,222.840729
4269,61978.7287,1532280580.66,2.197113,1.2622375,125.885302,72.320881,1.0364219,614.39999,15.0653,2.0743623,0.33751652,-0.029590702,0.1268874,15.0653,2.0743623,13.3689486,1.8407893,-123387259252.46875,-0.0,2.500199,0.0,0.674574,38.789089,0.509303,1413.579421,477.416458
4270,63308.4985,1647172685.5,3.3592406,-0.28651584,192.470309,-16.416148,0.66397971,470.18065,11.895828,1.7182474,0.059007362,-0.021627488,0.0988873,11.895828,1.7182474,10.8253399,1.5636248,11.666961,0.21748,0.0,0.0,0.0,15.685344,0.787546,499.961535,139.337913
4271,62280.6885,1558369903.64,4.2901891,0.77573008,245.809729,44.44606,0.26742704,594.70242,16.504549,2.0493145,0.32252005,0.27535906,0.1231159,16.504549,2.0493145,14.6953216,1.8246688,10.642799,0.28435,0.0,0.0,0.0,69.649331,0.964454,461.227577,107.328691
4272,61044.2054,1451537761.35,2.1213479,0.67341454,121.544282,38.583811,0.98161978,261.99615,15.511924,2.0225837,0.75704736,0.25550291,0.0567148,15.511924,2.0225837,14.6793854,1.9140299,10.879399,0.27454,0.0,0.0,0.0,58.681828,0.555677,338.048073,71.701146
4273,62082.1411,1541215410.22,3.2829282,-0.27070887,188.09793,-15.510476,2.581947,289.64821,16.986015,1.2118975,-0.54412305,-0.046045158,0.0624488,16.986015,1.2118975,15.9876081,1.1406644,11.992786,0.14923,0.0,0.0,0.0,64.957836,0.847443,262.008445,55.650539
4274,61211.8455,1466021870.59,4.7761328,-0.84424054,273.652252,-48.37142,1.0876712,623.56383,5.3700361,1.6184344,0.36431947,-0.0090470035,0.1286366,5.3700361,1.6184344,4.757985,1.433973,11.773619,0.203,0.0,0.0,0.0,61.976508,0.464549,754.680196,265.595869
4275,61207.2723,1465626745.73,4.1268882,0.22534429,236.453276,12.911277,0.49894728,798.81547,20.300652,2.3007634,-0.60167587,-0.16017881,0.1614618,20.300652,2.3007634,17.4785354,1.9809203,-655829302480384.0,-0.0,2.970809,0.0,0.800811,65.001845,0.878087,842.442762,261.106463
4276,62765.6085,1600266992.82,5.0642348,0.77136115,290.159281,44.195738,1.1729976,218.57898,14.938926,1.4033616,0.79252177,0.44502434,0.0476225,14.938926,1.4033616,14.2598366,1.339568,11.92169,0.17383,0.0,0.0,0.0,57.450671,0.38739,322.102276,72.351503
4277,62411.0499,1569633126.2,5.2751242,0.30784865,302.242353,17.638428,2.797453,393.34311,6.2210288,1.8125584,0.08519958,-0.19218388,0.0835806,6.2210288,1.8125584,5.7411776,1.672749,11.526952,0.23221,0.0,0.0,0.0,25.417419,0.941366,380.816067,75.740616
4278,64382.3764,1739955738.9,5.7844449,-0.35542732,331.42428,-20.364485,2.1689896,924.36987,19.521223,2.3613598,0.93797636,0.48174569,0.1843053,19.521223,2.3613598,16.4832693,1.9938776,-1288043719942144.0,-0.0,2.978196,0.0,0.802905,63.988249,0.56315,1839.845558,607.853209
4279,62699.7326,1594575315.29,0.42538224,0.36328035,24.372607,20.814431,2.8633986,911.97839,7.6493793,1.8536447,-0.34723696,0.091901071,0.1820739,7.6493793,1.8536447,6.4711514,1.5681293,11.45,0.23907,0.0,0.0,0.0,69.523368,0.961553,970.757936,417.193582
4280,61929.3639,1528015460.97,4.7025963,1.216953,269.438921,69.726271,0.52422819,556.39357,19.835592,1.4892304,0.80609089,0.088694178,0.1157342,19.835592,1.4892304,17.7780615,1.3347537,11.873746,0.18521,0.0,0.0,0.0,70.047915,0.865711,751.172268,274.837416
4281,62148.0018,1546905769.92,2.912118,-0.33967791,166.852071,-19.462111,2.3024894,436.90449,12.416839,1.6350166,0.10762254,-0.14785959,0.0922934,12.416839,1.6350166,11.3676772,1.4968657,11.757633,0.20535,0.0,0.0,0.0,32.487419,0.66813,652.550481,196.304577
4282,64413.7474,1742666195.09,5.071033,0.3508937,290.548789,20.104728,2.6466355,380.79577,12.734593,1.7182333,-0.78350401,-0.4975448,0.0810535,12.734593,1.7182333,11.779799,1.5894063,11.666925,0.21748,0.0,0.0,0.0,44.300914,0.879989,323.685186,105.261185
4283,61163.588,1461852417.23,0.69673108,-1.2331512,39.91975,-70.654359,0.83273381,263.09711,9.2596903,2.0168512,0.61113888,0.48942986,0.0569439,9.2596903,2.0168512,8.760815,1.9081913,10.915374,0.27286,0.0,0.0,0.0,65.259775,0.672856,321.880907,67.940081
4284,61159.9472,1461537859.86,3.8082477,0.81547722,218.196521,46.723403,3.1044391,569.54494,10.545872,2.1831086,-0.69791561,0.12019169,0.1182754,10.545872,2.1831086,9.4304786,1.9522102,-87049405810640.0,-0.0,2.311726,0.0,0.646053,56.893714,0.99931,410.037808,106.592084
4285,61371.6379,1479827932.44,6.2209948,-0.43574429,356.436746,-24.966309,2.9412025,806.00981,4.0742373,1.8393478,0.83000052,-0.41680223,0.1627852,4.0742373,1.8393478,3.5038605,1.5818465,11.478008,0.23665,0.115648,0.0,0.045734,48.73105,0.979989,721.951434,201.517782
