simulation_id,mjd_time,gps_time,longitude,latitude,ra,dec,inclination,distance,mass1,mass2,spin1z,spin2z,redshift,mass1_detector,mass2_detector,mass1_source,mass2_source,radius2,compactness2,mej_tot,mej_dyn,mej_wind,phi,costheta,distmean,diststd
5503,62235.1128,1554432161.75,3.6914304,-0.74330198,211.503382,-42.588066,0.52695145,595.21417,9.8289442,1.2196659,0.77713615,-0.49439985,0.1232141,9.8289442,1.2196659,8.750731,1.0858713,11.993159,0.15018,0.098983,0.03683,0.016758,57.079833,0.864344,526.649037,138.545606
5525,62291.3165,1559288164.4,1.7166635,0.70975631,98.357573,40.666041,2.375803,939.18365,9.2127666,1.3287933,0.74542081,0.30106941,0.1869664,9.2127666,1.3287933,7.7616067,1.1194868,11.954998,0.16414,0.061794,0.01231,0.01336,48.684839,0.720835,831.675959,329.003623
5540,61067.3787,1453539936.0,2.7415864,-0.85496829,157.08133,-48.986075,0.20020703,793.29786,6.5137105,1.3894107,0.70638913,0.0097875968,0.1604457,6.5137105,1.3894107,5.6131112,1.1973079,11.928351,0.17201,0.096543,0.015887,0.022718,58.082571,0.980025,690.801677,213.879519
5551,64095.1195,1715136739.76,2.4521523,-0.30686154,140.497978,-17.581871,2.2332645,442.45163,10.455721,1.3927474,0.94647753,-0.22442897,0.0933963,10.455721,1.3927474,9.562609,1.273781,11.927517,0.17243,0.264431,0.065591,0.053632,34.73154,0.615065,570.44245,172.167275
5558,61006.925,1448316734.75,1.263923,-1.2225061,72.417454,-70.04444,0.25069781,497.69452,12.090402,1.4305327,0.9843111,0.41567829,0.1043002,12.090402,1.4305327,10.9484744,1.2954202,11.909068,0.17739,0.354764,0.087546,0.072036,34.121569,0.96874,478.034525,111.90438
5596,62964.7317,1617471239.69,0.35328352,-1.0426967,20.241655,-59.74212,0.60297733,731.69036,10.602011,1.1964233,0.75101238,-0.21593769,0.1490253,10.602011,1.1964233,9.2269608,1.0412506,11.998235,0.14725,0.066033,0.02398,0.011336,29.5436,0.823651,815.699445,227.576452
5598,64299.2558,1732774118.8,2.1855263,1.0884649,125.221433,62.364445,1.1939364,428.95581,13.582784,1.4706522,0.96200222,0.38999316,0.0907105,13.582784,1.4706522,12.4531521,1.3483433,11.885306,0.18273,0.207892,0.049936,0.042577,59.557105,0.368003,737.616912,243.051186
5619,62604.9714,1586387944.94,2.8691237,-0.1535191,164.388679,-8.795997,3.0273041,590.09156,7.6553802,1.2658521,0.78613538,0.080004565,0.1222307,7.6553802,1.2658521,6.8215744,1.1279785,11.977505,0.15607,0.155554,0.044888,0.030015,36.89022,0.993476,516.325707,171.181192
5631,63307.3474,1647073236.53,2.3604754,-0.74655895,135.245278,-42.774677,2.5180339,363.55184,5.1907635,1.2614684,0.94893193,-0.090810873,0.0775674,5.1907635,1.2614684,4.8171128,1.1706631,11.978918,0.15551,0.418044,0.068166,0.103416,58.060954,0.811806,430.107552,188.388118
5632,62923.8259,1613936974.8,2.072385,0.42000117,118.738914,24.064294,2.2007855,225.29878,4.5542006,1.1309237,0.74574798,-0.10027862,0.0490371,4.5542006,1.1309237,4.3413153,1.0780589,12.014515,0.139,0.256667,0.058911,0.05905,34.543295,0.589136,315.454583,68.38085
5647,63197.8441,1637612149.84,4.0782984,-0.12866098,233.669286,-7.371731,1.0487436,168.44357,6.5907755,1.3115257,0.84656614,-0.078013495,0.0369816,6.5907755,1.3115257,6.3557303,1.2647531,11.961424,0.16192,0.233502,0.049966,0.050852,42.50325,0.49866,209.844888,44.776526
5648,62752.5481,1599138573.87,3.116682,-0.089326342,178.572725,-5.118022,0.79549131,168.68205,4.3606033,1.2361187,0.18286671,-0.44340223,0.0370326,4.3606033,1.2361187,4.2048854,1.1919767,11.987631,0.15227,0.023504,0.005796,0.005682,24.952744,0.699934,318.023132,107.156509
5649,63276.1589,1644378550.56,1.4568698,-0.061310883,83.472491,-3.512855,1.6494164,161.97004,2.2989008,1.1018248,-0.26266038,-0.25028253,0.0355962,2.2989008,1.1018248,2.2198815,1.0639522,12.020461,0.13536,0.047057,0.013026,0.013643,74.153557,0.078539,411.428187,117.625774
5679,63599.8881,1672348749.32,0.2673219,-0.10230629,15.316417,-5.861719,1.373191,209.6871,5.8787131,1.2683829,0.84234262,0.25508144,0.0457466,5.8787131,1.2683829,5.6215466,1.212897,11.976657,0.15639,0.261877,0.054653,0.05856,24.905105,0.196322,359.827941,94.328447
5687,63794.1761,1689135231.46,2.3528016,0.39052341,134.805602,22.375343,2.7498569,587.77137,11.241426,1.1865581,0.71577138,0.43486381,0.1217849,11.241426,1.1865581,10.021017,1.0577412,12.000229,0.14602,0.033299,0.003391,0.008061,57.96576,0.924248,465.178464,118.575706
5706,63494.1816,1663215709.22,1.8701699,0.32986331,107.152842,18.899775,1.8723407,423.01905,3.9558966,1.4296484,0.73701859,-0.23213729,0.0895263,3.9558966,1.4296484,3.6308409,1.3121743,11.909496,0.17727,0.191543,0.014547,0.064805,15.468786,0.296995,595.255824,187.54188
5722,61649.9032,1503870056.84,4.8448683,-0.71980445,277.590506,-41.241757,0.53092969,544.90422,7.1624846,1.2254009,0.71076828,0.25587806,0.1135082,7.1624846,1.2254009,6.4323593,1.1004867,11.99695,0.15084,0.125866,0.040133,0.023303,63.057222,0.862337,1070.399299,381.920346
5731,62393.3488,1568103753.34,3.6838112,-0.28545752,211.066834,-16.355511,0.44704294,667.12603,4.9013233,1.5391626,0.84776044,-0.10314791,0.1369055,4.9013233,1.5391626,4.3111086,1.3538175,11.839525,0.19198,0.218564,0.01346,0.069853,22.216064,0.901729,759.678079,346.989021
5745,64345.8006,1736795586.37,4.6623286,-0.62529681,267.131751,-35.826868,0.70931749,763.57441,14.655871,1.2130989,0.84675819,0.26289934,0.1549528,14.655871,1.2130989,12.6895838,1.050345,11.992268,0.14938,0.055272,0.009116,0.012441,71.313379,0.758807,798.30176,245.478838
5788,61763.2908,1513666745.41,0.12949436,0.26000367,7.41948,14.897113,2.7624016,792.60685,9.2972965,1.4216924,0.91726738,0.29506317,0.1603183,9.2972965,1.4216924,8.012712,1.2252607,11.91234,0.17624,0.221702,0.047732,0.047032,42.159199,0.928964,639.391592,237.882681
5795,61389.0255,1481330219.01,4.0819562,-0.60863819,233.878862,-34.8724,0.8652639,291.63682,9.4893456,1.4874963,0.88979691,-0.20107754,0.0628595,9.4893456,1.4874963,8.9281279,1.399523,11.874974,0.18498,0.148966,0.024616,0.033645,36.656722,0.648439,367.703791,87.406498
5813,61150.6758,1460736804.04,1.3132258,-0.13950177,75.242296,-7.992863,1.5871843,228.78651,3.0291352,1.1815466,0.96186209,0.41406533,0.0497702,3.0291352,1.1815466,2.8855223,1.1255288,12.001627,0.14538,0.4704,0.04895,0.159273,52.162782,0.016387,646.617566,255.811384
5815,64491.6237,1749394709.06,6.0913139,0.86645326,349.006578,49.644115,0.85932567,740.12594,15.29077,1.2448447,0.86182523,-0.34984678,0.1505972,15.29077,1.2448447,13.289421,1.0819119,11.98417,0.15339,0.05096,0.002227,0.013135,31.217452,0.652948,903.595202,246.393511
5850,62185.4798,1550143874.95,6.166724,0.64914882,353.327259,37.193488,2.537258,922.96359,6.4658599,1.7635266,0.96456158,0.27014804,0.1840523,6.4658599,1.7635266,5.4607891,1.4893992,11.604322,0.22442,0.284278,0.006189,0.087276,38.16992,0.82288,970.872487,326.835981
5870,62827.2054,1605588966.52,1.0879111,-0.08616478,62.332715,-4.936878,2.2746042,880.86021,9.8631697,1.6660362,0.92832142,0.019702645,0.1764485,9.8631697,1.6660362,8.3838516,1.4161574,11.726577,0.2098,0.14133,0.00585,0.036792,25.80011,0.647125,1250.505542,387.161305
5884,63494.0257,1663202242.36,5.2148483,-0.19796696,298.788798,-11.342671,0.84720581,804.00447,19.653032,1.1732016,0.96687841,-0.24363746,0.1624165,19.653032,1.1732016,16.9070479,1.0092781,12.004222,0.14432,0.206469,0.101816,0.028208,31.522003,0.66208,1054.908258,338.734415
5938,63231.3393,1640506134.23,2.7713713,1.3145092,158.787879,75.315829,0.60281973,463.11279,3.2784836,1.4761789,0.65171319,0.13170888,0.0974911,3.2784836,1.4761789,2.987253,1.3450486,11.882528,0.18346,0.149005,0.002366,0.057951,68.273768,0.82374,755.489361,228.899523
5941,61363.4924,1479124158.11,3.145796,0.7837763,180.240834,44.907074,2.5420494,311.50896,3.3568964,1.2175241,0.75128806,-0.28992471,0.0669516,3.3568964,1.2175241,3.1462499,1.141124,11.991987,0.14993,0.276274,0.036327,0.087995,52.700545,0.825593,336.134546,114.957316
5954,61761.9035,1513546876.3,5.6652689,-0.1056127,324.595998,-6.051162,2.7838956,758.68177,14.729788,1.2576249,0.89468902,-0.026697975,0.1540457,14.729788,1.2576249,12.7636093,1.0897532,11.980176,0.15502,0.101119,0.03359,0.018201,68.557894,0.936706,704.092334,233.504869
5967,62534.8028,1580325381.06,4.6596298,0.71926928,266.977122,41.211094,2.4255189,179.16272,18.269915,1.1684766,0.91083169,-0.26820701,0.0392698,18.269915,1.1684766,17.5795681,1.1243245,12.005549,0.14373,0.085014,0.026483,0.015776,71.842113,0.754389,203.969919,33.132803
5987,64057.719,1711905343.29,4.8664309,0.033657361,278.825952,1.928425,2.7823721,225.06309,4.8887672,1.4009138,0.68339396,0.011896085,0.0489875,4.8887672,1.4009138,4.6604628,1.3354914,11.923618,0.1735,0.133503,0.016122,0.037906,51.009032,0.936171,198.606823,67.37914
5991,62331.9174,1562796084.43,0.40747131,-0.52821829,23.346386,-30.264679,0.76036595,883.85086,15.936522,1.1802306,0.87204665,-0.056558661,0.1769905,15.936522,1.1802306,13.5400598,1.0027529,12.002028,0.14522,0.068158,0.017977,0.013525,48.876497,0.724584,816.540924,214.52237
6014,61586.6165,1498402087.72,5.5201647,-0.68316938,316.28214,-39.142722,1.2257304,466.61422,13.820908,1.756201,0.98508567,-0.37410089,0.098183,13.820908,1.756201,12.5852498,1.5991879,11.614947,0.22328,0.190245,0.011715,0.048139,31.710015,0.338259,610.506378,190.2449
6023,62033.8321,1537041509.28,4.2548948,0.85304537,243.787514,48.875899,2.2280011,253.20668,4.0638504,1.6852039,0.95805728,-0.21318097,0.0548831,4.0638504,1.6852039,3.8524179,1.5975267,11.704784,0.21261,0.356594,0.003368,0.136363,24.36258,0.610906,293.229937,76.129913
6027,64188.2605,1723184125.42,1.4897251,0.13656076,85.354961,7.824355,0.77569019,751.70764,8.5403032,1.4384533,0.78291559,0.22511065,0.152751,8.5403032,1.4384533,7.4086277,1.2478439,11.903329,0.17845,0.07647,0.008769,0.018382,43.092312,0.713938,911.2127,287.612216
6064,64370.3135,1738913505.45,2.7693996,-0.40800494,158.674909,-23.376961,1.0102642,829.30308,9.2208376,1.4326198,0.77940369,-0.33971417,0.1670576,9.2208376,1.4326198,7.9009273,1.2275484,11.907553,0.17767,0.057904,0.002864,0.014887,57.104723,0.531637,1187.331577,352.002744
6086,63049.3894,1624785662.31,3.0605025,0.17645421,175.353876,10.110082,2.9539366,181.30778,11.505016,1.0817369,0.76420015,-0.20305373,0.0397269,11.505016,1.0817369,11.0654213,1.0404049,12.024846,0.13284,0.085003,0.044325,0.010964,72.318235,0.982444,160.315882,50.018951
6130,61487.6621,1489852423.71,5.9369906,-1.0947933,340.164504,-62.727036,2.5653587,741.37993,4.3822722,1.1808196,0.65301973,-0.29373136,0.1508306,4.3822722,1.1808196,3.8079212,1.0260586,12.001847,0.14529,0.195932,0.042795,0.047733,45.207604,0.838521,759.420565,244.962491
6143,63926.196,1700541749.51,4.0084625,1.1142198,229.667984,63.840092,0.54623004,736.82581,5.5512996,1.214292,0.71124375,0.058396291,0.1499825,5.5512996,1.214292,4.8272904,1.0559221,11.991895,0.14953,0.181367,0.045672,0.038507,50.34704,0.854489,902.442914,286.589159
6149,61557.898,1495920802.28,5.319447,-0.098729789,304.781862,-5.6568,1.914499,142.69691,3.319876,1.547788,0.8808167,-0.1381388,0.0314554,3.319876,1.547788,3.2186327,1.5005865,11.832892,0.19316,0.298702,0.005905,0.116676,70.054808,0.336976,296.613301,76.327285
6185,61008.6718,1448467663.59,0.34251058,0.45216348,19.624411,25.907059,2.7319311,574.63518,19.432835,1.2174237,0.97559279,-0.31437373,0.1192569,19.432835,1.2174237,17.3622646,1.0877071,11.991953,0.14992,0.234725,0.108346,0.034063,37.909016,0.917256,950.732045,372.605768
6198,62118.0688,1544319564.19,1.9126933,0.33587103,109.589254,19.243992,1.4236284,122.86874,2.3493922,1.050667,-0.25202054,-0.45133311,0.0271699,2.3493922,1.050667,2.287248,1.0228756,12.030692,0.12897,0.059981,0.018825,0.016237,68.928613,0.146637,280.394749,75.331839
6199,61104.6176,1456757375.24,1.3357842,0.22798024,76.534797,13.062306,0.52422801,610.46521,5.4657574,1.50717,0.82676888,0.21847923,0.1261353,5.4657574,1.50717,4.853553,1.3383561,11.862603,0.18762,0.189327,0.01649,0.054584,22.573348,0.865711,641.795927,215.001523
6205,63385.7682,1653848793.0,4.0333509,0.59540729,231.093984,34.114325,0.57146193,607.70981,7.7552385,1.1756815,0.68368465,-0.24747141,0.1256082,7.7552385,1.1756815,6.8898204,1.0444855,12.003455,0.14464,0.103989,0.040304,0.017213,39.558004,0.841111,469.065764,144.768876
6220,63242.3087,1641453890.16,5.7078123,-1.2747047,327.033555,-73.035199,1.3532692,284.06722,7.5418663,1.0928743,0.89402747,0.13249689,0.061295,7.5418663,1.0928743,7.1062865,1.0297554,12.022478,0.13424,0.32045,0.107222,0.057573,43.583175,0.215816,714.438271,241.711419
6287,61808.3784,1517562313.88,2.7794302,-0.58081373,159.24962,-33.278175,0.96452001,721.29754,8.8738327,1.6562634,0.89918226,-0.14268738,0.147085,8.8738327,1.6562634,7.7359851,1.443889,11.736726,0.20839,0.121896,0.001559,0.032996,70.438347,0.569811,869.123553,308.80686
6291,61271.6443,1471188489.57,1.9229616,-1.4053416,110.177584,-80.520142,0.54950872,388.96531,6.0406475,1.3680531,0.54248786,0.096442997,0.0826998,6.0406475,1.3680531,5.579245,1.2635572,11.938426,0.16922,0.038968,0.00231,0.010526,23.608441,0.852781,390.932553,108.824451
6298,64104.776,1715971068.13,1.4753442,0.17463163,84.530996,10.005655,1.6970094,398.87888,2.6114869,1.3165605,0.64787269,-0.12070977,0.0846931,2.6114869,1.3165605,2.4075815,1.2137632,11.959556,0.16256,0.217133,0.013481,0.082438,46.969453,0.125878,530.18364,155.816953
6301,62539.7289,1580750990.83,3.1161604,0.083433163,178.542839,4.780368,1.1085821,214.57159,14.661148,1.4522961,0.94171458,-0.19580476,0.0467777,14.661148,1.4522961,14.0059809,1.3873969,11.896047,0.18028,0.130273,0.02705,0.027822,68.730216,0.445931,334.168007,68.998295
6310,61083.4451,1454928074.66,1.0175429,1.1991601,58.300914,68.706813,0.19614148,836.62988,2.7574542,1.5324954,0.90396351,-0.067543574,0.1683977,2.7574542,1.5324954,2.3600306,1.3116214,11.845141,0.19106,0.342938,0.003007,0.139679,31.647201,0.980826,662.472336,219.82437
6365,62062.6167,1539528500.29,4.7045145,0.29182176,269.548826,16.720155,1.1599324,701.92867,12.616758,1.5339255,0.93703103,-0.3541207,0.1434582,12.616758,1.5339255,11.0338598,1.3414792,11.844205,0.19125,0.137965,0.020602,0.031641,45.845292,0.399402,1206.74471,394.749852
6368,62472.5798,1574949311.41,5.8660716,0.9798865,336.101145,56.143361,0.60952096,292.9109,7.8766608,1.4670988,0.95027143,-0.23400845,0.0631225,7.8766608,1.4670988,7.4089869,1.3799903,11.887125,0.18226,0.314414,0.051298,0.072125,55.265958,0.819922,265.168272,57.789625
6401,63281.2157,1644815457.86,4.8309577,0.70262168,276.793487,40.257257,0.86186704,916.49935,8.0450974,1.4673358,0.76805037,-0.43031973,0.1828886,8.0450974,1.4673358,6.80123,1.2404683,11.887009,0.18229,0.070696,0.004632,0.018063,35.773225,0.651021,1099.636667,324.731627
6449,63730.4553,1683629759.5,3.1750173,0.49637428,181.915091,28.440151,1.0945836,536.19563,8.2691088,1.1606883,0.795367,0.30233389,0.111817,8.2691088,1.1606883,7.4374727,1.0439562,12.007099,0.14275,0.175637,0.065482,0.029728,37.869254,0.458417,772.880084,268.914577
6462,64256.6637,1729094160.48,2.1429095,-0.080926351,122.77967,-4.636738,1.8901873,665.42455,7.4837928,1.2457114,0.69567388,0.48918498,0.136584,7.4837928,1.2457114,6.5844609,1.0960135,11.984062,0.1535,0.100263,0.031699,0.018603,37.025103,0.313988,999.437165,300.248795
6466,62514.1304,1578539283.71,3.2856112,-1.1339528,188.251655,-64.97071,1.1344578,344.1588,13.025406,1.4587088,0.89211768,0.19353609,0.0736283,13.025406,1.4587088,12.1321369,1.358672,11.891761,0.18114,0.073385,0.003726,0.018777,49.815125,0.422624,434.835894,110.801451
6506,61991.2723,1533364345.2,2.1628413,0.71208279,123.921678,40.799339,2.8391775,565.67484,6.1137629,1.4234811,0.67348206,0.20448075,0.1175284,6.1137629,1.4234811,5.47079,1.2737763,11.911325,0.17648,0.080212,0.00878,0.020728,56.906225,0.95462,440.043292,122.303083
6522,64059.4241,1712052660.08,1.210911,0.74821364,69.38009,42.869484,1.121795,234.85376,3.6360786,1.1571791,0.92234021,0.23229787,0.0510438,3.6360786,1.1571791,3.4594931,1.1009809,12.007729,0.14231,0.417043,0.059611,0.12265,34.925788,0.434066,394.488241,141.961014
6542,61802.2584,1517033542.49,0.95932278,-0.78064826,54.965146,-44.727851,2.7316135,243.92682,2.2838976,1.1163827,0.096558079,-0.39543512,0.0529442,2.2838976,1.1163827,2.1690584,1.0602486,12.017552,0.13718,0.106842,0.018217,0.035669,17.226975,0.917129,283.488734,124.22101
6626,63605.6897,1672850008.91,0.61130528,-0.53950157,35.025213,-30.911163,2.1140001,181.56608,3.7438016,1.2191348,0.86943626,0.31038395,0.0397819,3.7438016,1.2191348,3.6005643,1.1724909,11.992802,0.15012,0.353889,0.048002,0.106301,74.437586,0.516881,246.129904,50.036005
6644,63783.2823,1688194009.07,4.3265044,-1.3658225,247.890442,-78.255865,1.0552371,260.59057,14.377563,1.1254441,0.809461,0.46261501,0.0564222,14.377563,1.1254441,13.6096754,1.0653355,12.0154,0.13832,0.049215,0.010932,0.010319,41.701273,0.493021,363.412395,76.069017
6667,61529.9347,1493504776.87,3.1821542,0.87232206,182.324005,49.980372,0.66525039,266.03882,4.6001172,1.1475179,0.88484007,0.11320123,0.0575558,4.6001172,1.1475179,4.349763,1.085066,12.010213,0.14109,0.362913,0.070682,0.087453,21.571161,0.786762,221.084434,54.395124
6676,63492.8077,1663097007.38,4.1931031,0.39556726,240.247111,22.664335,0.80847647,474.19234,17.40593,1.2345181,0.92637122,-0.23403224,0.0996787,17.40593,1.2345181,15.8281965,1.1226171,11.989496,0.15205,0.110546,0.03892,0.019305,53.015776,0.690601,504.707738,119.553682
6688,61264.2903,1470553097.98,3.9208861,0.093827707,224.650225,5.375932,0.13889195,717.23135,6.3171992,1.1769733,0.67653686,-0.25011575,0.1463248,6.3171992,1.1769733,5.5108283,1.0267363,12.003048,0.1448,0.144588,0.04668,0.026839,47.663904,0.99037,586.983529,180.522726
6702,61134.8328,1459367973.75,4.2756673,0.5363933,244.977691,30.733072,0.51698822,185.96861,3.6850886,1.3983066,0.7859087,-0.3208459,0.0407189,3.6850886,1.3983066,3.5409066,1.3435968,11.925537,0.17315,0.244774,0.019525,0.084213,65.93028,0.869312,177.934078,38.349054
6706,63993.8481,1706386897.77,3.8274523,-0.66287671,219.296863,-37.980038,1.9446076,375.58728,14.889205,1.6963264,0.98875445,0.18164295,0.0800021,14.889205,1.6963264,13.7862737,1.5706695,11.692203,0.21425,0.219394,0.027106,0.051834,65.096683,0.365166,770.496831,252.236464
6753,62921.581,1613743014.4,0.89859401,0.36775005,51.485644,21.070526,0.80679004,565.19844,11.196905,1.2212278,0.95716166,0.18835324,0.1174364,11.196905,1.2212278,10.0201725,1.0928835,11.994341,0.15036,0.329447,0.113321,0.058257,15.391666,0.69182,578.932617,163.905248
6767,64035.2106,1709960617.81,3.1699152,-0.22742304,181.622762,-13.03038,2.1501912,149.07602,3.0960393,1.2314132,0.58086842,0.0078698574,0.0328286,3.0960393,1.2314132,2.9976313,1.1922726,11.993511,0.15162,0.193289,0.024848,0.064115,31.136244,0.547518,223.404843,56.587592
6780,64088.3074,1714548173.18,1.0399592,-1.2564478,59.585273,-71.989156,1.2917134,339.33341,6.9462991,1.2675885,0.79837781,-0.32594359,0.0726452,6.9462991,1.2675885,6.4758593,1.1817408,11.976925,0.15629,0.187735,0.048798,0.037989,60.41094,0.275474,747.41328,272.231822
6801,62048.2593,1538288021.98,0.095573527,-0.57962052,5.47596,-33.20981,1.1374719,248.72963,3.3383462,1.266246,0.54513627,0.14847781,0.0539483,3.3383462,1.266246,3.1674667,1.2014308,11.977374,0.15612,0.159359,0.020929,0.051746,37.356389,0.41989,515.406055,178.547469
6844,61058.3098,1452756386.94,3.8522229,0.35533283,220.716114,20.359071,2.4697178,514.92885,5.8913498,1.2678813,0.40913835,-0.25470299,0.1076731,5.8913498,1.2678813,5.3186717,1.1446349,11.976826,0.15633,0.025226,0.004022,0.005988,67.430362,0.782656,659.473281,231.98127
6856,63848.9532,1693867976.25,0.89267863,1.0214606,51.146718,58.525381,0.74236159,699.5006,9.5897379,1.4690862,0.84096092,0.086201988,0.1430026,9.5897379,1.4690862,8.3899529,1.2852868,11.886122,0.18252,0.091451,0.011053,0.021736,42.459416,0.736874,1275.853312,371.991125
6870,61245.6844,1468945554.28,3.7195427,0.29855505,213.114098,17.105944,2.1214282,280.41341,7.8872395,1.068383,0.64285171,-0.054036025,0.0605387,7.8872395,1.068383,7.4370127,1.0073966,12.02742,0.13118,0.10568,0.05274,0.014281,58.778382,0.523226,402.315896,122.588009
6893,62506.5707,1577886123.09,6.0813654,0.39247316,348.436571,22.487056,2.9540585,288.67244,5.9933147,1.2391528,0.56003308,0.23211147,0.0622472,5.9933147,1.2391528,5.6421092,1.166539,11.985373,0.15268,0.079079,0.023356,0.015568,70.75076,0.982467,209.925165,48.6966
6909,63408.6341,1655824400.57,0.99900644,-1.1127563,57.238853,-63.75624,0.44387786,395.69486,3.006515,1.3690674,0.40377024,0.14134166,0.0840534,3.006515,1.3690674,2.7734012,1.2629151,11.938043,0.16935,0.088977,0.003571,0.033846,23.519773,0.903093,363.32583,105.405112
6917,62033.2829,1536994056.34,2.1529781,-1.1259891,123.356559,-64.514423,2.8225212,217.48645,2.1832204,1.0757651,0.097775184,0.47025406,0.0473923,2.1832204,1.0757651,2.0844343,1.027089,12.025743,0.1321,0.122194,0.021674,0.040519,67.295843,0.949527,202.739516,47.431755
6931,63888.9513,1697323806.61,6.0470854,-0.17583395,346.472472,-10.074543,2.8165393,258.05212,5.9990726,1.5932657,0.83178991,0.28268045,0.0558934,5.9990726,1.5932657,5.6815134,1.5089266,11.796929,0.19944,0.148285,0.005684,0.044093,20.087418,0.947634,252.303729,65.981088
6948,64486.6491,1748964901.5,6.2767946,-0.85489213,359.633839,-48.981711,2.2014489,598.79888,18.963785,1.2098083,0.97093809,0.21859673,0.1239016,18.963785,1.2098083,16.8731726,1.0764362,11.993881,0.14896,0.22395,0.103766,0.032394,45.268545,0.589672,679.33357,245.852215
6970,63179.0083,1635984731.86,2.6510891,0.37644958,151.896217,21.568972,2.2778861,366.86831,7.9730115,1.7916481,0.97219962,-0.41136792,0.078239,7.9730115,1.7916481,7.394475,1.6616428,11.561545,0.22884,0.257201,0.006665,0.071737,45.893733,0.649624,466.899599,96.180696
6972,63737.0622,1684200590.9,1.6315678,-0.62184891,93.481949,-35.629318,0.93245736,184.4655,3.5036407,1.3852885,0.70955521,-0.33000407,0.0403992,3.5036407,1.3852885,3.3675928,1.3314971,11.930091,0.17147,0.202387,0.01572,0.0709,41.056458,0.595862,346.893838,118.995216
6982,63998.1416,1706757853.39,5.0410587,-0.02516285,288.831388,-1.441725,2.4031173,337.11307,10.319427,1.2248482,0.74288303,-0.16490193,0.0721923,10.319427,1.2248482,9.6246042,1.1423773,11.996755,0.15077,0.060225,0.018991,0.011116,55.952823,0.739496,467.490774,184.993319
6997,61368.5982,1479565305.61,0.81656775,1.1723462,46.785886,67.170489,2.0022886,280.926,7.4535327,1.2476367,0.52011508,-0.22887851,0.0606448,7.4535327,1.2476367,7.0273598,1.1763002,11.983684,0.15374,0.022934,0.001956,0.005694,57.942277,0.418227,460.766099,130.087468
7001,64423.2788,1743489703.62,3.2338899,-0.69374118,185.288243,-39.748442,1.9414004,435.34919,10.329236,1.4303246,0.86785746,-0.073333047,0.0919839,10.329236,1.4303246,9.4591465,1.3098403,11.909181,0.17736,0.114763,0.022143,0.024991,30.650865,0.362179,512.360602,177.390723
7015,62575.2091,1583816482.54,3.8649168,-0.64135897,221.443421,-36.747162,2.7150184,269.27938,7.2137809,1.2011495,0.95939606,-0.052374002,0.0582293,7.2137809,1.2011495,6.8168411,1.135056,11.997282,0.14785,0.41672,0.101942,0.085408,33.411329,0.910389,260.627071,60.538156
7047,64481.4061,1748511905.82,4.064718,-0.065813997,232.891186,-3.770864,0.49007101,620.71563,9.477355,1.2758003,0.98039609,0.10509215,0.1280933,9.477355,1.2758003,8.4012155,1.1309351,11.974113,0.15734,0.42846,0.112363,0.085266,34.09501,0.882299,627.032504,204.58513
7050,61506.1461,1491449441.59,2.9936954,0.83297655,171.526112,47.726041,2.2963736,558.3784,11.263535,1.716131,0.9890542,0.2364482,0.1161182,11.263535,1.716131,10.0917041,1.5375889,11.667031,0.21722,0.294415,0.031868,0.07097,52.482612,0.663567,551.641326,147.040969
7097,61813.599,1518013374.22,5.6164663,0.81239425,321.799815,46.546762,0.6074483,715.53631,9.1226187,1.1638184,0.74299878,0.10568143,0.1460077,9.1226187,1.1638184,7.9603466,1.0155415,12.006552,0.14314,0.107335,0.045112,0.016778,49.045971,0.821107,685.718924,189.256839
7102,62883.6591,1610466565.43,0.44588232,0.92851724,25.547175,53.200119,0.65818429,882.99163,5.263588,1.4224458,0.71095371,-0.16806182,0.1768348,5.263588,1.4224458,4.4726651,1.2087047,11.91188,0.17634,0.131044,0.015512,0.036071,15.825534,0.791104,894.32139,291.216587
7111,61427.3505,1484641505.28,2.2559189,-0.6083529,129.254632,-34.856054,2.6797072,132.69094,5.8924341,1.0674561,0.55071306,0.22299612,0.029296,5.8924341,1.0674561,5.7247225,1.037074,12.027659,0.13106,0.123776,0.051789,0.019667,25.332571,0.895214,124.733912,21.321961
7145,63233.5171,1640694292.7,3.0447423,-0.67642124,174.450883,-38.756082,2.7275638,406.74021,17.135157,1.243039,0.90528733,-0.23451348,0.0862702,17.135157,1.243039,15.7743049,1.1443184,11.984366,0.15317,0.074171,0.014843,0.015991,59.439316,0.915507,308.651572,77.326732
7159,62269.0616,1557365341.64,1.1314185,0.49389923,64.825505,28.298341,2.3454001,364.63285,3.3075073,1.38837,0.3838155,0.48256087,0.0777864,3.3075073,1.38837,3.0687968,1.2881681,11.92872,0.17187,0.066978,0.001431,0.025401,15.686265,0.699433,412.415507,117.577972
7163,62450.608,1573050951.6,5.2167594,-1.4897638,298.898296,-85.357178,2.0452334,587.37549,3.8528976,1.280193,0.67574221,0.2013949,0.1217089,3.8528976,1.280193,3.4348463,1.1412881,11.972604,0.1579,0.200334,0.028333,0.060423,37.070855,0.456838,645.579653,198.030635
7208,63837.8264,1692906620.51,2.7209235,1.4047039,155.897433,80.483605,0.89019388,608.8615,9.5575638,1.3750731,0.94471109,0.10542975,0.1258286,9.5575638,1.3750731,8.4893598,1.2213876,11.935646,0.17013,0.287833,0.068833,0.059124,52.293394,0.629261,675.933421,248.182343
