head,dim,component,omega_scaled,period_scaled,period_days,dim_name
0,43,periodic,102.02869415283203,0.0615825317800045,6.15825317800045,dim_043
0,44,periodic,128.35040283203125,0.048953376710414886,4.895337671041489,dim_044
0,45,periodic,123.36528778076172,0.050931550562381744,5.093155056238174,dim_045
0,46,periodic,148.69422912597656,0.042255744338035583,4.225574433803558,dim_046
0,47,periodic,151.5086669921875,0.04147079959511757,4.147079959511757,dim_047
0,48,periodic,164.31544494628906,0.03823855519294739,3.8238555192947388,dim_048
0,49,periodic,179.7970428466797,0.03494598716497421,3.4945987164974213,dim_049
0,50,periodic,199.90599060058594,0.03143070265650749,3.143070265650749,dim_050
0,51,periodic,202.2432403564453,0.031067468225955963,3.1067468225955963,dim_051
0,52,periodic,214.1716766357422,0.029337145388126373,2.9337145388126373,dim_052
0,53,periodic,277.46405029296875,0.022645043209195137,2.2645043209195137,dim_053
0,54,periodic,266.1143798828125,0.02361084520816803,2.361084520816803,dim_054
0,55,periodic,293.3470764160156,0.021418947726488113,2.1418947726488113,dim_055
0,56,periodic,324.2975769042969,0.019374752417206764,1.9374752417206764,dim_056
0,57,periodic,358.63739013671875,0.017519604414701462,1.7519604414701462,dim_057
0,58,periodic,403.910400390625,0.01555588934570551,1.555588934570551,dim_058
0,59,periodic,344.90545654296875,0.018217124044895172,1.8217124044895172,dim_059
0,60,periodic,434.7498779296875,0.014452414587140083,1.4452414587140083,dim_060
0,61,periodic,488.65234375,0.012858191505074501,1.28581915050745,dim_061
0,62,periodic,583.5633544921875,0.010766929015517235,1.0766929015517235,dim_062
0,63,periodic,520.9981079101562,0.012059900909662247,1.2059900909662247,dim_063
1,0,linear,,,,dim_000
1,1,periodic,9.807016372680664,0.6406826972961426,64.06826972961426,dim_001
1,2,periodic,5.5342535972595215,1.135326623916626,113.5326623916626,dim_002
1,3,periodic,4.92762565612793,1.275093913078308,127.50939130783081,dim_003
1,4,periodic,5.529719829559326,1.136257529258728,113.6257529258728,dim_004
1,5,periodic,5.7128520011901855,1.099833369255066,109.98333692550659,dim_005
1,6,periodic,5.800926208496094,1.0831348896026611,108.31348896026611,dim_006
1,7,periodic,13.918270111083984,0.4514343738555908,45.14343738555908,dim_007
1,8,periodic,8.126818656921387,0.7731420993804932,77.31420993804932,dim_008
1,9,periodic,11.445246696472168,0.5489777326583862,54.89777326583862,dim_009
1,10,periodic,12.43895435333252,0.505121648311615,50.5121648311615,dim_010
1,11,periodic,8.614418029785156,0.7293801307678223,72.93801307678223,dim_011
1,12,periodic,14.698403358459473,0.4274740219116211,42.74740219116211,dim_012
1,13,periodic,18.13768768310547,0.34641602635383606,34.641602635383606,dim_013
1,14,periodic,10.378924369812012,0.6053792238235474,60.537922382354736,dim_014
1,15,periodic,15.827887535095215,0.3969692885875702,39.69692885875702,dim_015
1,16,periodic,15.773672103881836,0.39833372831344604,39.833372831344604,dim_016
1,17,periodic,14.824333190917969,0.4238426983356476,42.38426983356476,dim_017
1,18,periodic,18.28801155090332,0.3435685336589813,34.35685336589813,dim_018
1,19,periodic,19.831348419189453,0.31683096289634705,31.683096289634705,dim_019
1,20,periodic,23.312898635864258,0.26951542496681213,26.951542496681213,dim_020
1,21,periodic,21.7393798828125,0.289023220539093,28.9023220539093,dim_021
1,22,periodic,24.633644104003906,0.2550652027130127,25.50652027130127,dim_022
1,23,periodic,30.817949295043945,0.20388071238994598,20.3880712389946,dim_023
1,24,periodic,37.99354934692383,0.16537505388259888,16.537505388259888,dim_024
1,25,periodic,29.244638442993164,0.21484914422035217,21.484914422035217,dim_025
1,26,periodic,28.867273330688477,0.21765774488449097,21.765774488449097,dim_026
1,27,periodic,33.62967300415039,0.18683457374572754,18.683457374572754,dim_027
1,28,periodic,41.39047622680664,0.1518026888370514,15.18026888370514,dim_028
1,29,periodic,46.92601013183594,0.13389557600021362,13.389557600021362,dim_029
1,30,periodic,36.169715881347656,0.17371398210525513,17.371398210525513,dim_030
1,31,periodic,54.70729446411133,0.1148509606719017,11.48509606719017,dim_031
1,32,periodic,47.358028411865234,0.13267414271831512,13.267414271831512,dim_032
1,33,periodic,58.04559326171875,0.10824569314718246,10.824569314718246,dim_033
1,34,periodic,55.03019714355469,0.11417704820632935,11.417704820632935,dim_034
1,35,periodic,61.031089782714844,0.1029505729675293,10.29505729675293,dim_035
1,36,periodic,72.85236358642578,0.08624545484781265,8.624545484781265,dim_036
1,37,periodic,66.96846008300781,0.09382305294275284,9.382305294275284,dim_037
1,38,periodic,89.1298828125,0.07049471139907837,7.049471139907837,dim_038
1,39,periodic,78.09317016601562,0.08045755326747894,8.045755326747894,dim_039
1,40,periodic,91.5982894897461,0.06859500706195831,6.859500706195831,dim_040
1,41,periodic,83.71316528320312,0.07505612075328827,7.505612075328827,dim_041
1,42,periodic,107.32302856445312,0.058544617146253586,5.854461714625359,dim_042
1,43,periodic,114.98678588867188,0.05464267358183861,5.464267358183861,dim_043
1,44,periodic,126.54278564453125,0.04965265840291977,4.965265840291977,dim_044
1,45,periodic,135.01353454589844,0.04653744772076607,4.653744772076607,dim_045
1,46,periodic,153.1975555419922,0.04101361334323883,4.101361334323883,dim_046
1,47,periodic,161.71151733398438,0.03885428607463837,3.8854286074638367,dim_047
1,48,periodic,167.3848114013672,0.03753736987709999,3.753736987709999,dim_048
1,49,periodic,186.32452392578125,0.03372173011302948,3.372173011302948,dim_049
1,50,periodic,201.093994140625,0.031245017424225807,3.1245017424225807,dim_050
1,51,periodic,213.2618408203125,0.029462305828928947,2.9462305828928947,dim_051
1,52,periodic,257.26348876953125,0.024423152208328247,2.4423152208328247,dim_052
1,53,periodic,242.8971405029297,0.025867680087685585,2.5867680087685585,dim_053
1,54,periodic,236.4708709716797,0.026570653542876244,2.6570653542876244,dim_054
1,55,periodic,282.85089111328125,0.022213773801922798,2.22137738019228,dim_055
1,56,periodic,304.6108703613281,0.02062692493200302,2.062692493200302,dim_056
1,57,periodic,357.87188720703125,0.01755708083510399,1.7557080835103989,dim_057
1,58,periodic,368.95477294921875,0.017029689624905586,1.7029689624905586,dim_058
1,59,periodic,358.2369384765625,0.017539190128445625,1.7539190128445625,dim_059
1,60,periodic,458.1114196777344,0.013715408742427826,1.3715408742427826,dim_060
1,61,periodic,482.4288635253906,0.01302406657487154,1.302406657487154,dim_061
1,62,periodic,533.13427734375,0.011785371229052544,1.1785371229052544,dim_062
1,63,periodic,637.5751342773438,0.009854815900325775,0.9854815900325775,dim_063
2,0,linear,,,,dim_000
