coinc_event_id	ifos	snr
345	L1,V1	8.279264494881403
346	H1,L1,V1	10.63242567550945
347	H1,L1,V1	17.17587125810596
348	H1,V1	9.755080539879826
349	H1,V1	9.963070320189638
350	L1,V1	9.036172348622742
351	H1,L1,V1	8.738200891091008
352	H1,L1	8.189982271105055
353	L1	156.1994591653175
354	H1,L1,V1	11.65112039720749
355	L1	9.612008452986181
356	H1,L1	15.15854737505903
357	L1,V1	8.657335117693709
358	H1,L1	8.065794467110761
359	L1,V1	8.026718794043985
360	H1,L1,V1	17.94663537836771
361	H1,L1	8.019454917700759
362	H1,L1,V1	9.329907647982868
363	H1,V1	8.626213144651103
364	H1,L1,V1	14.53679934862359
365	H1,L1,V1	15.39167046026794
366	H1,L1,V1	25.19690144657628
367	H1,L1,V1	12.84856298858358
368	H1,L1,V1	15.93990637780097
369	H1,L1,V1	8.3390241676973
370	H1,V1	8.356558064723542
371	L1,V1	8.218723687686186
372	H1,L1,V1	10.21694749852822
373	H1,L1,V1	8.626318151728906
374	H1,V1	11.89130710373647
375	H1,L1,V1	10.96243517968925
376	L1,V1	9.989009175237454
377	L1,V1	12.31889592880314
378	H1,L1	9.690957114716122
379	H1,L1	8.867705713007622
380	H1,L1,V1	23.25310879167783
381	H1,L1	9.110356855445721
382	H1,L1	55.99586798002588
383	H1,L1,V1	9.165573078549382
384	H1,L1,V1	11.14345854135864
385	H1,L1,V1	10.64350711071497
386	H1	16.37435856724763
387	H1,L1	44.95858460563257
388	H1,L1,V1	16.37040266164891
389	L1,V1	9.108334444394337
390	H1,L1,V1	8.703988970034414
391	H1,L1	9.732748125536292
392	H1,L1	8.305223547760356
393	H1,L1,V1	8.24128864482112
394	H1,V1	10.11082487724605
395	H1	9.511056216954326
396	L1,V1	9.286174555684928
397	H1,L1,V1	8.769057680550434
398	H1,V1	11.74718477992772
399	H1,L1,V1	8.387731672267886
400	H1,V1	8.277352482753528
401	H1,L1,V1	23.17519216636396
402	H1,V1	10.4426636061251
403	H1,L1	11.85606105255453
404	H1,L1	9.005992637868943
405	H1,L1,V1	12.36395503364462
406	H1,V1	10.24113449006557
407	H1,L1,V1	28.95843681205115
408	H1,L1,V1	8.452293012490383
409	H1,L1,V1	23.54275865058457
410	L1,V1	8.417297728355495
411	H1,V1	8.197648648103586
412	H1,L1,V1	10.54673200026386
413	L1,V1	11.95315235325429
414	H1,L1,V1	10.21493983720758
415	H1,L1	9.518212225391411
416	H1,L1,V1	12.47044227016451
417	H1,L1,V1	22.13792282701446
418	L1,V1	10.69228012461572
419	H1,L1,V1	21.60136357022427
420	H1,L1,V1	12.4561315556477
421	H1,V1	9.601250349506822
422	H1,L1,V1	10.14545129426408
423	L1,V1	8.133694763217438
424	H1,L1,V1	12.91868869713089
