simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z
594	5.880788	-0.94818864	3.0622287	1400.7992	1.6600687	1.7830136	-0.047019364	0.024066702
595	1.2380255	0.97520537	0.48692904	5070.1158	2.3099456	2.3680067	0.038181722	-0.011531792
596	1.8201832	-0.34058251	1.1698534	574.20101	1.5533912	1.3503551	0.028217528	-0.028876064
597	1.7686671	-0.61691445	0.91898485	7663.257	2.7459239	3.0261019	0.012345672	0.017012264
598	4.6312177	0.88621854	0.65517153	790.41618	1.5746593	1.5592414	-0.04038036	0.018315625
599	4.4095265	-0.31769003	0.8047128	662.12744	1.5558436	1.5584343	0.025760568	-0.0044011783
600	2.0695438	-0.35735066	2.3949781	618.29401	1.6312905	1.437966	0.029513603	-0.019975622
601	5.0524598	-0.45740134	2.0540664	402.27781	1.5425063	1.4846238	0.01715015	-0.020452937
602	5.9390574	-0.24595533	1.6324297	14344.301	4.049095	3.9574593	-0.010276076	-0.038542084
603	3.2357876	-0.2667496	0.7357541	556.66651	1.4998486	1.3422756	-0.008251033	-0.013444887
604	4.9331005	0.47187878	1.564403	708.62368	1.5203135	1.4275539	0.042922581	0.039207077
605	1.8364894	0.54202106	1.6504436	3768.8263	2.2585265	2.3122094	-0.038912417	-0.019686752
606	4.5272825	0.54345665	2.2682414	415.80736	1.4438611	1.3973465	-0.007663168	0.037647888
607	4.243465	-1.1606198	0.2410686	1025.9438	1.6406289	1.5625399	0.025329162	0.019532927
608	4.0255885	-0.91767064	0.38955894	761.17211	1.6025116	1.6477001	-0.044223262	0.036679727
609	1.6836617	-0.28350103	2.2864079	305.77718	1.3193728	1.169553	0.029541688	0.032443437
610	2.7110075	-0.27963737	1.2591624	200.17542	1.2969112	1.2739764	-0.012544073	-0.0031467309
611	2.9167043	-1.0433128	2.5654913	783.446	1.5579253	1.522118	0.036281818	-0.0074442692
612	5.4209299	-0.91664155	0.96123459	432.45389	1.736282	1.5257177	0.018706947	-0.031937411
613	2.8775862	0.85359678	1.8242022	335.94147	1.3595687	1.3974558	0.049400309	0.024346071
614	3.0337645	-0.30506118	0.77449249	706.57743	1.4683447	1.4308625	0.0016003807	-0.041971958
615	3.8190714	0.048205085	0.32253391	721.70024	1.4361271	1.57542	-0.043733512	0.043752938
616	1.8124098	0.74487957	2.9339086	977.16119	1.4987013	1.7505042	0.032609087	-0.048260965
617	0.82090113	-0.025883199	0.2441101	449.50854	1.5860545	1.3135026	0.012585915	-0.023335852
618	1.3943477	-0.2249481	1.6834213	198.6788	1.2569583	1.466759	0.026326078	-0.047768039
619	4.3488308	-0.58767288	2.5695478	338.05168	1.3787599	1.3860577	-0.036722523	-0.030637093
620	5.7741584	1.0182967	2.881921	1020.382	1.551607	1.6392205	0.034860361	0.048954155
621	1.4152074	1.0269139	2.3126394	10130.032	3.4415235	3.0353991	0.036507001	-0.00063184873
622	1.104561	-1.1386403	2.4909305	710.95414	1.4402543	1.4891656	-0.044983766	0.011516097
623	2.1422724	-0.12972768	2.7291281	677.61475	1.5378727	1.4659202	-0.0014908007	-0.010709737
624	3.3700937	0.60776071	2.5163795	502.84589	1.4830392	1.4386599	0.032793054	-0.034632656
625	5.6675356	0.53692238	1.1636417	667.45815	1.4486434	1.4658359	0.0088750095	-0.048985922
626	4.7148701	-0.072914571	0.86390658	523.40217	1.4518177	1.5125716	-0.047318359	-0.042347278
627	5.3267439	0.98809029	1.056176	545.92743	1.4989503	1.4567563	0.020435688	-0.0069241874
628	5.3208281	-0.87037195	2.1704105	370.98716	1.5438474	1.5861306	-0.036513419	-0.025423572
629	3.8125509	1.1106327	0.74077218	855.77252	1.5155271	1.4681789	0.0022044175	0.033472842
630	1.8544487	-0.23646314	0.25368112	555.61994	1.3214128	1.5324902	-0.031518252	-0.031345122
631	1.7656128	-0.39469719	0.41919962	2337.3157	1.8213685	1.848959	0.019297894	0.034911844
632	0.10860377	-0.057669824	0.21700568	647.2653	1.6097391	1.6177663	0.027831993	-0.047512946
633	4.7203275	0.48247768	2.260377	822.08206	1.5940033	1.50707	0.01878881	0.0059377357
634	1.8888472	0.44034228	0.63439008	285.58194	1.4981431	1.4584196	0.042056587	-0.03700775
635	6.1180766	-1.0084485	2.6849257	1122.0592	1.6420046	1.6501909	-0.047931708	0.023001217
636	5.3971899	-0.66354748	1.8157182	2811.5445	1.7676793	1.905274	0.017700659	-0.02846086
637	4.9797491	1.0863967	0.35560538	423.65416	1.5035096	1.4848195	-0.036227639	-0.01422192
638	5.9843335	-0.43067086	2.4323933	518.38163	1.4130712	1.4753286	0.038480793	-0.041116433
639	5.7631856	0.17329908	0.72373622	751.27024	1.459307	1.5318123	-0.032614429	0.0034536201
640	5.219651	0.035043235	0.7309455	285.51599	1.5869723	1.4245893	-0.048639052	-0.0091080105
641	1.2049625	-0.39949839	1.7423824	249.56847	1.4627444	1.3915147	-0.036979852	-0.00085958876
642	5.6528005	0.77485716	2.028717	187.74094	1.321061	1.128389	0.012653283	-0.0071333052
643	6.1761211	-1.3809907	2.8363786	804.74552	1.4734493	1.5822928	0.037146131	-0.028129677
644	5.8909385	0.57387552	0.38426631	313.61692	1.5069913	1.4535772	-0.049258882	0.0022542959
645	2.5938441	0.013806791	1.90151	7543.1796	2.8784933	2.6261422	-0.02711888	-0.048651971
646	1.8778523	-0.24600105	0.73894973	248.40245	1.3485473	1.3432608	-0.042296489	0.027791142
647	1.8912925	-0.31954825	2.4994118	785.43612	1.5627047	1.4011028	-0.039781831	0.022109573
648	1.3082926	0.49670988	0.64301837	274.24601	1.3372345	1.472846	-0.014000761	0.018354262
649	2.0691409	-1.2781314	2.5189482	692.92591	1.3690404	1.4230535	0.035978266	-0.034878409
650	2.4396285	0.95573035	0.67737083	432.57918	1.4566669	1.307697	-0.011211149	0.036249372
651	3.0251229	-0.020363744	2.9863432	872.09532	1.664901	1.4741066	0.021620764	-0.013383749
652	4.7457933	1.2087245	0.66008517	181.62782	1.4629629	1.3733324	0.014930207	-0.0037527944
653	0.098933519	-0.43118327	2.4996851	431.98675	1.4583584	1.3713245	0.026174419	-0.021312901
654	0.7512605	0.7959086	0.64951998	614.69541	1.6580865	1.5129799	0.021299544	-0.045715551
655	0.77887484	-0.34633078	0.83383039	575.17715	1.4137427	1.6280976	0.039238103	0.034853718
656	0.41305262	0.26107914	2.4590272	763.70629	1.5183013	1.7153144	0.022263171	-0.0090589294
657	5.7124211	-0.42794906	1.2830487	219.63247	1.4281605	1.5367595	0.029734715	0.031653662
658	4.1244771	0.35570991	2.1002457	3593.1248	2.1589065	2.1750609	-0.045752878	-0.046235006
659	2.8913653	0.85313861	0.99341556	1133.8721	1.6139037	1.6569818	-0.041135851	0.016925774
660	3.0552438	0.3161746	0.67100767	930.27515	1.5875742	1.3907875	-0.046973173	-0.0029095226
661	1.769394	-0.43597696	2.7861379	774.11687	1.4739264	1.5771855	-0.011515168	0.027591472
662	2.212502	-0.78719105	2.7249917	1884.7213	1.6871058	1.8624318	0.048909234	-0.00038428184
663	0.87245331	-0.57926659	2.8016605	390.40779	1.4984022	1.4776032	-0.038879463	-0.010857085
664	5.713999	-0.19800799	0.35160221	605.78852	1.3630712	1.5474958	0.048143854	-0.026477487
665	3.3347052	-0.38009463	0.70052679	1517.4554	1.8094372	1.5584082	0.022948924	0.039206386
666	1.6583535	0.38109002	2.6139723	370.85875	1.6017453	1.5117622	0.049762978	0.0078316278
667	5.0300126	-0.84120533	0.57881529	502.65992	1.4725	1.2458571	0.0056325704	0.026575392
668	5.2915258	0.89636536	0.84050988	205.57971	1.3223109	1.4025762	0.012997671	-0.013479822
669	4.6887501	0.66332916	2.2921622	12374.249	3.4455266	3.5104328	0.038450172	-0.024863457
670	5.078395	0.049492522	0.14364171	782.23901	1.4680193	1.5310066	0.040560806	-0.019198494
671	2.6868076	0.60515136	1.4685756	415.16682	1.3107711	1.5425872	-0.028086913	-0.036177528
672	0.60070215	-0.63871681	2.0891164	773.07045	1.556005	1.4030052	0.0025452919	-0.015227376
673	1.33835	0.4191695	1.0757235	337.49025	1.3743078	1.4343468	-0.020625646	0.043617462
674	4.1059082	-0.81555271	0.34536142	702.9063	1.4106395	1.401618	0.017347604	-0.0008990388
675	0.29247382	-0.41228434	2.8206398	559.48229	1.5161534	1.4221522	0.033769758	0.045692063
676	3.6725064	-0.41299047	3.1292676	1274.7504	1.528909	1.6246209	0.0080368886	-0.040436582
677	2.9517879	0.32253699	2.1141654	417.34537	1.4939164	1.3519652	-0.022873812	-0.02449228
678	0.69804054	0.74296819	2.2271987	13915.156	3.7517099	3.5273322	-0.026302804	-0.01724341
679	0.84148113	0.51894195	0.75668092	903.6195	1.518658	1.5665137	-0.00022503046	0.048160695
680	1.9021102	-0.057368707	1.019005	231.36619	1.4398421	1.3797431	-0.022830552	0.047855621
681	5.7341214	0.60788773	0.18798994	1273.7784	1.5082674	1.7250051	0.046276741	0.018568542
682	0.62446548	0.098550308	2.6628134	215.89707	1.366639	1.4609398	0.011581745	0.01043748
683	4.8330088	-0.50369182	0.91629192	753.06341	1.5018172	1.3651681	-0.017819274	-0.041669671
684	3.1065386	1.3527004	2.3122803	546.76879	1.4323638	1.5159877	0.0088884192	-0.02690407
685	4.2242813	0.7388953	2.6271213	923.87114	1.5111075	1.6058363	0.010600866	0.046730125
686	3.9049356	-0.51891381	3.0854003	705.24862	1.4066076	1.6563482	-0.006782744	-0.042895105
687	4.2631216	0.024578872	0.75950113	613.69299	1.4682601	1.5754178	-0.0052905249	-0.023654842
688	2.7885716	-0.57449005	2.875774	972.00079	1.6034203	1.6701978	0.046229972	-0.030049929
689	3.1064413	-1.5245283	0.41223761	709.99907	1.5314611	1.4955419	0.0031055789	0.011330305
690	3.0871907	-0.46495154	3.0713025	1214.6895	1.5708365	1.6178868	0.04806761	-0.040963194
691	3.3299153	-0.79207562	0.55238922	785.7438	1.6754142	1.4735648	-0.027523351	0.010776989
692	1.8370838	-0.082110172	1.7106331	377.8858	1.2861284	1.4932568	-0.012944294	0.010136612
693	0.022109564	-0.83559875	2.7879082	729.56757	1.5603219	1.4882586	0.029639256	-0.037802504
694	5.2321609	-1.1607596	2.4802663	773.40063	1.5663349	1.6136341	0.0065665394	0.0098066932
695	5.303536	1.1951171	0.73899052	604.45363	1.4009362	1.3972782	-0.02530896	0.0071175843
696	2.5901149	-0.42470718	0.66012358	510.93766	1.3071428	1.3609718	-0.0035432507	-0.018779079
697	0.86089792	-0.44781715	0.096962836	2126.6343	1.9457005	1.7615935	-0.015522187	0.0034805207
698	2.4835647	0.2581936	0.38279777	515.65158	1.6015304	1.5080149	-0.036242691	0.027846609
699	4.1387548	-0.82214882	0.52386763	868.02411	1.5158364	1.5614053	0.0078245786	-0.01095202
700	1.2529527	0.039650583	2.4140965	506.54771	1.3845511	1.2474213	0.012922564	-0.032788243
701	1.3558725	-1.0404858	2.0775502	550.89887	1.5287739	1.5195191	0.015392237	0.039497821
702	4.3044839	-1.204214	0.31006471	986.63423	1.5482635	1.6151329	-0.01961433	-0.038390794
703	3.2710135	0.3675236	0.16343071	251.63334	1.6492338	1.4327177	0.010740972	0.025140826
704	2.0160742	-0.19772253	0.75281839	906.65509	1.3265877	1.7130855	0.0058194108	0.043866479
705	5.7031418	0.43561992	0.57219334	3751.5152	2.3558453	2.0592663	0.044245359	0.034290786
706	5.4277523	0.11768122	0.87497653	386.70744	1.5014956	1.2087786	0.0043971298	0.046164806
707	1.4682175	0.23560717	0.52215743	854.66035	1.5394701	1.6347225	0.041257344	-0.041486019
708	1.7447797	-0.93730658	0.75768459	760.2844	1.4496823	1.7310398	-0.043978843	0.0024209058
709	4.9560441	-0.23516607	2.4171123	157.05706	1.2284561	1.3160514	-0.026294277	-0.036485692
710	2.950154	-0.57270637	2.4993649	792.24518	1.5302085	1.7338888	-0.049770753	0.024810653
711	3.4835331	0.2842959	0.95732437	510.64852	1.3560158	1.5294681	0.040085654	-0.030058448
712	5.7451856	-0.13468023	2.9937548	1123.9142	1.8470939	1.7403794	-0.049658437	0.025443699
713	4.3470797	0.19678108	2.9464731	726.77994	1.6035243	1.6001163	-0.030721268	0.029177963
714	6.192887	-0.90845694	1.0490604	574.15847	1.5426337	1.660477	0.018167332	0.014909012
715	1.7744348	0.0064976416	1.7439302	781.36022	1.7516068	1.4434296	0.0025761262	0.019552572
716	5.5944394	-0.70693602	2.6022044	1319.8339	1.6791197	1.4954658	-0.026851281	-0.043874668
717	1.1055978	0.65563189	2.7607746	856.48406	1.80133	1.5644218	-0.0013835755	-0.031321533
718	3.9723073	0.28910256	0.45072636	691.48998	1.5212185	1.5970547	0.031156738	0.022321033
719	1.1888945	0.35107382	1.2448826	192.76015	1.3595316	1.2328588	0.03546246	0.042182957
720	4.9979672	0.89251925	0.33620722	535.67027	1.4561216	1.5970132	0.020954035	0.0072438512
721	5.0214808	-0.12935686	2.0020642	236.00851	1.3238713	1.1895312	0.014664063	-0.024336202
722	3.8973915	-0.5182436	1.0876949	286.14	1.3601427	1.3467708	-0.030943905	-0.04715775
723	1.8687028	-0.15805443	2.5380878	609.72379	1.4768547	1.4123476	-0.027541856	-0.00072917361
724	3.9192684	0.33487937	2.7745901	581.58013	1.4443265	1.3523921	0.048151708	-0.0043881247
725	4.1567639	-0.28239245	2.738156	878.02637	1.7133611	1.3696026	-0.019088803	0.021832477
726	0.89730539	1.2758201	1.2063519	750.33483	1.502242	1.3957715	-0.022814453	0.010639972
727	6.1102864	-0.42898985	0.48800626	1430.8984	1.8183614	1.8968772	0.028984603	0.023769111
728	2.9932586	1.1714873	1.8533176	391.13325	1.5007304	1.4604429	0.016432126	0.035248689
729	4.6030876	-0.65171698	0.29299158	564.1771	1.4735981	1.4744844	0.0068079025	-0.041689669
730	3.2892524	-1.2346311	1.2559425	494.32751	1.4470586	1.6276952	-0.033049855	0.014687492
731	0.050561623	0.48813634	1.1414901	323.27404	1.3234301	1.3277155	-0.02077425	0.047440937
732	2.0391442	0.24969149	0.5801648	685.90527	1.3714171	1.5126208	0.039270596	0.029679691
733	4.3506375	-0.18126339	0.662716	137.14145	1.3100522	1.3264192	-0.028837401	0.037416641
734	6.1663472	0.72066164	2.6016182	607.46899	1.4601279	1.5795672	0.042810418	-0.015465978
735	2.1965644	-0.19256714	1.0766985	513.19142	1.5481866	1.5195903	-0.04433521	-0.0059307878
736	2.8020066	-0.4787373	1.0062585	194.64333	1.3408403	1.476578	0.028154466	-0.034737716
737	0.19540133	-0.43479274	0.50071623	1201.6204	1.5920502	1.6839777	-0.022642915	-0.04605855
738	5.6575054	-0.32502146	0.59604164	547.89106	1.5197431	1.4919112	-0.031839094	-0.0050826542
739	0.73497034	0.30797684	0.65423195	630.96525	1.3865525	1.2687619	-0.045334349	0.025017637
740	0.23397558	0.45780256	2.109041	466.20121	1.5531405	1.4081487	0.012952662	0.039545488
741	6.2229372	-0.88435614	2.8025198	1141.5617	1.613528	1.7347678	0.036966207	-0.028338024
742	0.11436681	0.27661748	1.8403227	543.18604	1.4547258	1.5221745	0.0280871	0.025888839
743	5.8891629	-0.58286098	2.4945864	502.77049	1.350204	1.4841093	-0.033962583	0.006610204
744	6.1367767	0.83715483	2.976384	684.55035	1.4513171	1.5633178	0.027956515	0.0095311293
745	1.3606986	-0.709505	2.9483946	1029.8873	1.4869276	1.6101943	0.034323087	0.031389416
746	4.9895477	0.16908201	2.9078283	749.37992	1.503101	1.5046255	-0.027229287	0.0045208266
747	1.4299624	-1.0497894	2.977906	296.1355	1.387489	1.3899584	0.0049221268	0.0072909498
748	4.2038464	0.70456675	0.43691555	759.99092	1.5802801	1.5255287	0.035837393	-0.027422132
749	4.204075	0.72729416	0.75881371	482.22249	1.4843994	1.5024754	-0.037576594	-0.018942548
750	3.0487708	0.23937296	2.8634716	191.91736	1.393766	1.3560968	-0.0042366416	-0.039774098
751	2.718017	-0.50926292	2.5415379	200.63338	1.4892013	1.2560834	-0.04970109	0.047683369
752	1.9571391	0.35817122	0.30038947	3444.6421	2.1306251	2.0229846	0.027743408	-0.020026449
753	5.6587286	-1.0343622	0.14849688	1066.9468	1.4235765	1.7658331	-0.0027607651	0.0080496908
754	6.159739	-0.39559192	0.60183008	1188.0385	1.6658575	1.8925788	0.026172766	0.0019044401
755	5.9159518	0.84245905	2.4023141	1007.3317	1.4402629	1.7256465	0.033388988	-0.047631253
756	3.398741	0.48388683	2.0628045	638.0421	1.705403	1.4778205	0.010503446	0.017349083
757	2.4539786	0.64776084	2.210683	715.63584	1.5583961	1.4909653	-0.023652077	-0.04918112
758	2.0812753	-1.0773543	0.33155964	703.55826	1.5477292	1.315514	-0.047180659	0.03562416
759	0.67011009	0.13010468	0.2633865	1163.6678	1.906471	1.8709267	0.0017402117	0.037999444
760	2.0482076	-0.88984479	0.5638318	516.57842	1.2124068	1.5017372	-0.034601925	0.015339321
761	4.9886076	-1.1899143	0.99542154	104.04337	1.4727203	1.380273	-0.006826798	-0.013349215
762	3.7469789	0.33835429	2.2476452	308.76978	1.6526999	1.3047331	0.003991955	-0.041598749
763	4.5670234	0.020076028	1.0540766	580.89624	1.3986467	1.473838	-0.037956402	-0.022057616
764	6.1425291	-1.0683565	2.72638	703.468	1.5579753	1.3567535	0.016052703	-0.0056469574
765	0.94096886	0.57981187	0.74440428	1033.635	1.6572505	1.5774174	0.037146353	0.038496478
766	6.1932171	-0.24115652	2.7394997	889.72751	1.6376678	1.5334459	0.045575698	-0.026145335
767	1.1465232	-0.82414005	0.91534455	445.64734	1.3687962	1.3889027	0.040633924	-0.043451255
768	4.7124884	0.8546323	1.2549482	536.16969	1.3367363	1.5145871	0.035177793	0.0092457574
769	5.1838014	0.14879071	0.79241363	421.51652	1.6814067	1.3783302	-0.042955682	0.038022573
770	0.66817125	0.17468688	2.6406653	423.43742	1.2200609	1.5547978	-0.033371442	-0.019877708
771	0.43377351	0.12478112	0.17364845	485.86438	1.4625058	1.4432801	0.014861388	-0.015515648
772	2.9214697	-0.17020334	0.069256512	351.31895	1.4361484	1.428612	-0.033690102	-0.039096705
773	0.70848796	-1.0795235	1.192299	594.95097	1.3775356	1.3317839	0.025652755	-0.033641137
774	5.5880373	-1.0553024	1.0122883	11090.227	3.4342482	3.2429057	0.012464017	0.015682196
775	1.6939954	-0.32195668	0.15842722	1875.4707	1.9135788	2.0742278	-0.027302192	0.045752188
776	2.003764	0.027898819	2.8874114	3678.1848	2.2993283	1.9509684	-0.021343861	0.028590783
777	3.0308097	0.70696556	1.5360599	691.19201	1.5123776	1.4546071	0.017122651	-0.018635596
778	2.4055828	0.2872967	0.73400883	1171.1893	1.5834782	1.37333	0.039664414	-0.036570025
779	2.3727422	-0.61640364	0.50150444	926.15739	1.5414943	1.4640241	0.045128301	0.01855982
780	2.0157057	-0.04035714	0.89045422	188.0572	1.3448873	1.4164377	-0.01316212	-0.024975378
781	5.1734256	0.60407571	3.0148173	1254.7211	1.6864043	1.5732727	-7.6470187e-06	0.031418955
782	3.1007058	0.70849457	0.75136378	384.83539	1.4879581	1.4826072	-0.015267865	0.0080777927
783	3.926001	-0.47475023	2.6502892	626.22565	1.4762218	1.5916794	0.029159146	-0.003383184
784	5.2068241	-1.0459085	2.9312361	1837.6561	1.5851029	1.9480861	0.030167682	-0.0017302435
785	5.8561936	1.1696952	2.058796	209.68428	1.3247252	1.36336	-0.013174904	0.0090737067
786	2.9163811	1.0604603	2.4260855	580.49528	1.1923401	1.4880797	-0.023337416	0.040901704
787	1.1886995	0.07464779	0.64092372	542.51364	1.5539963	1.5008531	-0.030959457	0.021624989
788	1.5891543	-0.6300939	2.5727748	441.36624	1.5452311	1.3756618	-0.03387006	-0.046304154
789	2.5098788	0.77930232	0.4609494	538.94408	1.3599152	1.6548419	-0.017448887	-0.023998744
790	5.0909448	1.0988705	0.31962382	295.86016	1.305331	1.414814	0.018435404	-0.0017296643
791	3.0350892	-0.25737185	2.5348367	363.16358	1.4508934	1.5218382	0.016994382	-0.029163361
792	4.5953349	-0.62919815	0.45753056	1279.9078	1.6597593	1.5790165	0.039649387	-0.0346834
793	4.4287949	-0.56656444	0.1983066	9155.792	2.8832797	2.7451724	-0.018006037	0.00408635
794	6.0741261	-0.17107247	2.435288	734.54701	1.6764962	1.4775026	-0.046892005	-0.045058118
795	6.1045707	0.89598907	2.6803783	481.0911	1.4988504	1.6454951	0.044348372	0.030026272
796	1.296689	-0.73930549	0.31220596	1000.6672	1.5284043	1.5203411	-0.015695173	-0.038346068
797	1.9802399	-0.98494053	2.7720713	715.5782	1.5843512	1.6158003	-0.035729882	-0.043356155
798	2.4132394	-0.56457623	2.9444001	12220.466	3.058654	3.1540877	0.023693306	0.0035214445
799	1.3043845	-0.37811835	2.532016	849.2147	1.5974757	1.5430783	-0.04062547	-0.030724785
800	1.9025467	0.65139845	0.71017165	247.55129	1.3913438	1.4624655	0.038639026	0.048042568
801	5.0345295	-0.10528752	2.3307377	408.09125	1.4472103	1.3344506	-0.0085973089	-0.011600087
802	1.8542724	0.39302406	0.16075327	957.82991	1.5379645	1.8065271	-0.011989479	0.033678936
803	3.8054228	0.94453367	0.6000029	452.24654	1.4520572	1.3822737	-0.006300485	-0.040016045
804	0.5003835	1.1879521	0.45477358	936.92206	1.5755019	1.7007751	0.012706665	0.0034063429
805	1.5485408	-0.23339404	1.3302971	532.86129	1.5573785	1.4973737	0.031896684	-0.020852852
806	3.02959	1.4314307	2.3340038	125.26807	1.4571657	1.3654155	-0.018931503	-0.013917687
807	0.64192912	0.73756302	2.6011802	1483.1866	1.8313139	1.5774858	-0.0022262552	0.032835232
808	4.348073	0.88282223	0.31009235	1172.7598	1.7953224	1.5475547	0.0012924682	-0.011792817
809	3.6352358	-0.81293194	1.1584001	398.19385	1.2608809	1.2248016	0.019153223	0.01524275
810	6.1681908	-0.83250762	0.43519796	292.95231	1.3994319	1.3316603	-0.042361145	0.0044165064
811	2.5626577	0.82520031	2.4868393	378.97791	1.6356863	1.3504471	-0.024873279	0.018220573
812	0.42728549	0.55629482	0.46995537	190.24937	1.4141488	1.3206897	0.047352136	0.0056501297
813	3.113215	-0.65720613	0.88103236	873.67942	1.4687553	1.4159079	-0.046150112	-0.01987765
814	5.8925202	-0.5293513	2.4845275	1094.713	1.5210255	1.6980767	0.024162275	-0.04984931
815	0.37408074	-0.90974229	2.2713759	1064.0956	1.401864	1.5458457	0.044078055	-0.036362698
816	2.3155014	0.84559312	0.78105664	766.75139	1.5974641	1.4605053	-0.032400287	-0.0099110015
817	1.5713505	-0.39536492	2.2994278	586.96713	1.5620452	1.2676462	-0.047930365	0.037300754
818	1.8076967	0.53841514	0.68070312	1072.148	1.6239693	1.6588611	0.028665549	0.048845216
819	5.4656842	-0.65284844	1.069734	283.53223	1.4312352	1.321588	-0.0082218194	-0.025717487
820	2.8521293	-1.3246298	3.0725925	650.0109	1.4903195	1.3878204	-0.0063623727	0.023396128
821	1.2877938	-1.1114922	0.88313486	606.95583	1.6072689	1.4570804	-0.045595302	-0.014248218
822	3.8731555	0.93838776	2.6214015	868.19602	1.4562775	1.5865961	0.039685021	0.0073839455
823	3.7633089	0.27939664	0.30227586	1522.5874	1.684191	1.6771543	-0.042086609	0.013180449
824	0.69371957	-0.045498333	2.3505962	660.08852	1.554875	1.6931269	0.009572479	-0.0090453449
825	0.52446719	0.30259406	2.3883347	580.81782	1.368133	1.5338271	0.011071627	0.037264625
826	2.0142079	-0.46692858	0.5748315	835.13077	1.5876732	1.5206333	0.019067216	0.015468216
827	5.4056468	-1.1674217	0.79396667	600.62373	1.4872845	1.5014255	0.032976052	0.02088819
828	5.983793	-0.94437344	0.29475321	1008.4889	1.6561905	1.6762302	-0.044409992	0.025688303
829	0.99555975	-0.049111772	2.3118729	649.87834	1.5675153	1.384071	-0.036941677	-0.026873194
830	1.4457771	0.55566342	0.56012298	786.19966	1.4678612	1.6168454	-0.042914852	0.030500797
831	4.5148433	1.4906037	1.0142377	468.62517	1.4140263	1.3950806	0.008601334	-0.02098592
832	5.3973067	0.32607472	1.2540388	455.684	1.2441229	1.5074665	0.043619579	-0.042989666
833	5.7868634	-1.2537883	0.50260776	537.26144	1.5351646	1.465506	-0.049898345	-0.012929266
834	3.1876446	1.4430621	0.33166721	755.11865	1.713957	1.4501076	-0.038072306	0.044400666
835	3.1699469	0.36732689	0.39948683	881.0496	1.6186463	1.7120418	-0.015379549	-0.033090338
836	1.2518842	0.10633748	0.28284115	1308.322	1.7951786	1.7515309	0.03023924	0.011329637
837	0.40365642	0.25853386	2.5475276	628.02045	1.6124357	1.6498577	-0.015289113	-0.039550842
838	0.90182197	1.1541939	0.11681396	548.01333	1.5849012	1.5596484	0.030397556	0.015868333
839	0.86236591	0.87402196	0.35147838	388.27212	1.3151442	1.4769192	-0.0084678916	-0.030653618
840	6.1775552	0.25463683	0.46605409	880.59996	1.6973669	1.6367691	-0.021410388	0.0031995988
841	4.1694125	-1.1284753	2.9054401	545.10036	1.46896	1.387178	-0.008402643	-0.013989076
842	0.7818059	-0.31635701	2.9845668	626.03005	1.521998	1.5367525	-0.038788546	-0.001496826
843	5.1120943	0.52319575	2.707987	394.51279	1.343071	1.2596483	0.026167996	0.018141648
844	1.6692816	-0.23098721	0.20441562	1402.4174	1.8556002	1.7148522	0.035443216	-0.0097183653
845	4.0481646	0.51025354	0.50219111	1124.6193	1.5647068	1.6452391	-0.0049626917	0.0036021764
846	1.6770124	1.2929649	0.80610633	7656.7686	3.0864836	3.241217	-0.033098778	0.00062130407
847	5.803416	-0.48465856	0.56294179	503.83545	1.4085769	1.5827319	-0.036728431	-0.033626699
848	4.0000223	0.11484102	2.9154594	141.1243	1.3521427	1.374385	-0.032837649	0.042354203
849	4.9733632	-1.2759417	1.6700841	2378.0824	1.9306884	1.8088095	0.049817238	-0.03188042
850	2.504986	0.4872655	0.98992459	823.71905	1.572967	1.4624409	0.016506001	-0.032832074
851	1.1223433	0.49049933	2.2762917	309.07767	1.3231568	1.7063378	-0.0053837409	-0.045004556
852	4.6372531	0.13944752	2.372541	472.29568	1.360051	1.5771627	-0.0042050541	-0.018573711
853	2.7651353	-0.35418067	0.12529511	1320.5944	1.8315276	1.5581636	-0.034684509	0.015516379
854	3.8465556	-1.1862023	0.98173155	365.3584	1.5643395	1.4236232	-0.030835665	0.048402148
855	4.7282786	-0.0031145288	2.2891987	647.02458	1.4419642	1.5375646	-0.029256063	0.011923177
856	5.0317189	-0.9654671	2.5170523	1855.4033	1.9225524	1.7427624	0.044072918	-0.036712712
857	1.6261012	-0.62986141	0.51979699	559.73673	1.365683	1.6084811	0.026448658	0.045289944
858	2.4566462	0.96791276	0.69732518	880.78593	1.6637665	1.5653505	-0.046700558	-0.0088743011
859	4.076538	0.21190924	2.3689591	699.55673	1.4812893	1.4950455	0.022676746	-0.030710717
860	5.4221973	-0.63594092	2.7314109	512.97428	1.5853104	1.4775146	0.0029736496	0.035182733
861	2.9332601	0.46758004	2.0972708	391.82955	1.4294798	1.5016397	-0.043997285	0.038872244
862	1.6009807	0.23095814	2.1866928	1447.32	1.8619898	1.7160935	0.021642301	-0.011757465
863	0.31435401	-0.25224728	2.0637912	414.15332	1.3496926	1.3500954	-0.047460118	-0.027789579
864	2.7406464	-0.56777879	0.13755881	442.48007	1.463261	1.3558744	0.0024020335	0.020334384
865	0.61839526	-0.10511219	0.96998769	449.54648	1.4141656	1.7191601	0.019846437	0.019495467
866	5.4863487	0.81492846	2.6819348	679.0954	1.6346555	1.5469817	0.014779648	0.022660485
867	4.2822792	0.94369528	0.53480634	612.44406	1.6465072	1.4563566	0.019311704	-0.031029436
868	2.6037028	0.3246006	0.94874394	848.1902	1.7353323	1.4717001	0.022337391	-0.029836876
869	5.705031	0.68843326	0.62244848	490.606	1.2784088	1.4219882	-0.007499913	-0.02422824
