coinc_event_id	simulation_id	far	snr	searched_area	searched_prob	searched_prob_dist	searched_vol	searched_prob_vol	offset	runtime	distmean	diststd	log_bci	log_bsn	area(20)	area(50)	area(90)	dist(20)	dist(50)	dist(90)	vol(20)	vol(50)	vol(90)
728	728	0.0	9.47374889639006	13.336900580933987	0.1692020648933397	0.08998681114385766	402530.08097658545	0.1442265623172255	21.183419176650357	3.939537630008999	649.1264401247599	195.8229282481709	6.623588795445448	7.152392945230174	17.037319683573347	88.69673724733227	475.92758043850955	97.58460569523277	260.3603926106963	643.2468996955982	694994.4379548362	4099586.6727548344	30047027.876931846
729	729	0.0	11.87506176660274	0.8655215716240156	0.0033134481234551906	0.7350707920569649	393170.0253766965	0.07563424854297567	0.9508516402655615	4.179373328050133	473.5201611369792	143.7550274048693	2.45020880699979	22.5873018794734	78.3268850805775	365.15975623918916	2572.603246623091	74.22966829279517	197.75171919398218	473.2835141263708	1498519.5621156099	8563619.206031306	64313118.36086699
730	730	0.0	8.80099637111264	102.8134715383702	0.1386372649675259	0.07109644661047364	12037916.790277138	0.1499016237615042	19.083084948252463	4.103691281983629	917.2598555796251	293.2736373052213	7.352714436376578	5.296819997386999	159.860439196626	598.3776362869232	2590.5201802789356	151.28714068432055	401.81684676836824	966.0925108040274	17480699.339692347	70459281.19337413	364931746.08640826
731	731	0.0	9.957274510065313	6.1799551610276895	0.29182123739675114	0.16941583247917077	106171.87583216661	0.19917298906378705	1.6426841614359544	3.529785482969601	522.3079468211694	196.4192028057542	6.659335831744505	9.632087646169134	3.737527646255327	15.92108449275968	194.8696600426638	110.34773731386883	287.426771121168	643.0907450502767	106780.12568570577	486357.832070432	5661488.038305538
732	732	0.0	8.804439824126856	58.73744120156974	0.3324708104230481	0.699722859444795	2209671.690055608	0.3894036131830693	7.215295675994255	3.107041765993927	589.3858919715581	213.1938511094347	3.595655567025723	6.301236755058618	28.747238178923883	124.30909032283189	753.5596087696034	106.28972911472397	283.0763391373728	695.2508201095175	607560.0588206896	4198218.3395187445	45343595.049890354
733	733	0.0	20.26959709781577	730.1854713336261	0.5006446584024561	0.10541171582539266	26389.113484618447	0.027410822888993585	71.11451211284309	4.081552124989685	205.5988741181813	54.21826618403188	1.539787315200684	116.8788199933829	183.94547763201356	728.609474592203	3163.1761175181377	27.663289076156502	73.66305521249137	178.94765485642614	281500.8894095021	1243725.7346418977	6574530.731143075
734	734	0.0	11.75075462689644	317.30545374261567	0.2598491878958134	0.9151185980240959	13714131.891700659	0.4681647678764896	10.074059000317204	3.619842708983924	429.9954505210314	126.4631010249606	2.175983074737488	27.35054717692908	222.7818464328571	1001.8615361043368	6924.258013050107	65.31504113864997	173.43360526927557	416.57255750277113	3445045.065072901	15859424.3500279	110809803.06164962
735	735	0.0	8.189474742092845	99.66612036882805	0.21777187802296755	0.07483830974924792	5499427.26836138	0.16123472481368953	61.27974756228471	3.926225045986939	946.2675713743447	310.990228687161	5.067223859753261	1.131759923338491	83.21613522449806	776.0915405005613	7953.557547735463	158.25798137412596	421.12700206682814	1023.832488708799	8719637.087358234	102006009.47333412	1481946460.7794259
736	736	0.0	16.28629243167113	0.24506718742005737	0.062263798648800266	0.017535373000686052	15069.25066843004	0.5769498395568377	0.22253141631982618	4.68849255295936	309.7925785254781	54.82899510725129	26.06528236067438	61.51795995015097	0.85978785377974	2.769927415123768	10.69412358829794	27.731744244766105	73.85187983230168	180.33482734292593	2991.6160869137584	11457.602703900076	59906.19162429913
737	737	0.0	8.452543728270223	525.6076453134284	0.6604310351332393	0.5511912529423214	68532695.47792614	0.5528624416608238	58.580252020378204	4.6316066160216	1164.842635647591	320.1171250321424	10.29163365233914	1.270291734888629	43.62029314585683	278.0263456868651	1466.8791734847314	162.7586348995851	433.1884365566998	1054.2699489672464	7616826.592313346	53903729.00880275	380096758.91209227
